locus_tag	ftype	length_bp	gene	EC_number	COG	product
DINFKPHP_00406	CDS	249				hypothetical protein
DINFKPHP_00407	CDS	918				hypothetical protein
DINFKPHP_00408	CDS	750				hypothetical protein
DINFKPHP_00409	CDS	1572	aprX	3.4.21.-	COG1404	Serine protease AprX
DINFKPHP_00410	CDS	960	mutS2	3.1.-.-		Endonuclease MutS2
DINFKPHP_00411	CDS	510	rimM			Ribosome maturation factor RimM
DINFKPHP_00412	CDS	753	rpsP		COG0228	30S ribosomal protein S16
DINFKPHP_00413	CDS	1329	ffh		COG0541	Signal recognition particle protein
DINFKPHP_00414	CDS	159				hypothetical protein
DINFKPHP_00415	CDS	885				hypothetical protein
DINFKPHP_00416	CDS	3408				hypothetical protein
DINFKPHP_00417	CDS	3429				hypothetical protein
DINFKPHP_00418	CDS	561				hypothetical protein
DINFKPHP_00419	CDS	483	dtpA		COG3104	Dipeptide and tripeptide permease A
DINFKPHP_00420	CDS	1536				hypothetical protein
DINFKPHP_00421	CDS	642				hypothetical protein
DINFKPHP_00422	CDS	339	copZ_1			Copper chaperone CopZ
DINFKPHP_00423	CDS	1035	rpe_1	5.1.3.1		Ribulose-phosphate 3-epimerase
DINFKPHP_00424	CDS	993	aroF	2.5.1.54	COG2876	Phospho-2-dehydro-3-deoxyheptonate aldolase
DINFKPHP_00425	CDS	639	kdsC	3.1.3.45	COG1778	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC
DINFKPHP_00426	CDS	486				hypothetical protein
DINFKPHP_00427	CDS	1359				hypothetical protein
DINFKPHP_00428	CDS	3405				hypothetical protein
DINFKPHP_00429	CDS	300				hypothetical protein
DINFKPHP_00430	CDS	147				hypothetical protein
DINFKPHP_00431	CDS	1449				hypothetical protein
DINFKPHP_00432	CDS	1212	resA_2			Thiol-disulfide oxidoreductase ResA
DINFKPHP_00433	CDS	717				hypothetical protein
DINFKPHP_00434	CDS	2034	alaS_1	6.1.1.7	COG0013	Alanine--tRNA ligase
DINFKPHP_00435	CDS	600	alaS_2	6.1.1.7	COG0013	Alanine--tRNA ligase
DINFKPHP_00436	CDS	2145				Minor fimbrium subunit Mfa5
DINFKPHP_00437	CDS	516	pepE	3.4.13.21	COG3340	Peptidase E
DINFKPHP_00438	CDS	192	cspA		COG1278	Cold shock-like protein CspA
DINFKPHP_00439	CDS	447				hypothetical protein
DINFKPHP_00440	CDS	246				hypothetical protein
DINFKPHP_00441	CDS	660				hypothetical protein
DINFKPHP_00442	CDS	837				hypothetical protein
DINFKPHP_00443	CDS	591	yyaP		COG0262	putative protein YyaP
DINFKPHP_00444	CDS	678				hypothetical protein
DINFKPHP_00445	CDS	1233	bamB_3			Outer membrane protein assembly factor BamB
DINFKPHP_00446	CDS	1188				hypothetical protein
DINFKPHP_00447	CDS	963	mlhB	3.1.1.83		Monoterpene epsilon-lactone hydrolase
DINFKPHP_00448	CDS	1533	mltD_1	4.2.2.-	COG0741	Membrane-bound lytic murein transglycosylase D
DINFKPHP_00449	CDS	234	tatA			Sec-independent protein translocase protein TatA
DINFKPHP_00450	CDS	1902	dxs_1	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
DINFKPHP_00451	CDS	1068	menE	6.2.1.26	COG0318	2-succinylbenzoate--CoA ligase
DINFKPHP_00452	CDS	861	fieF		COG0053	Ferrous-iron efflux pump FieF
DINFKPHP_00453	CDS	1062				hypothetical protein
DINFKPHP_00454	CDS	801	sadH	1.-.-.-		Putative oxidoreductase SadH
DINFKPHP_00455	CDS	1017	ribD		COG0117	Riboflavin biosynthesis protein RibD
DINFKPHP_00456	CDS	858	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
DINFKPHP_00457	CDS	939				hypothetical protein
DINFKPHP_00458	CDS	2586	hppA	3.6.1.1	COG3808	K(+)-stimulated pyrophosphate-energized sodium pump
DINFKPHP_00459	CDS	984				hypothetical protein
DINFKPHP_00460	CDS	309				hypothetical protein
DINFKPHP_00461	CDS	405	apt	2.4.2.7		Adenine phosphoribosyltransferase
DINFKPHP_00462	CDS	1101	dprA		COG0758	DNA processing protein DprA
DINFKPHP_00463	CDS	1050	phoA	3.1.3.1	COG1785	Alkaline phosphatase 4
DINFKPHP_00464	CDS	261				hypothetical protein
DINFKPHP_00465	CDS	951	accA	6.4.1.2	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
DINFKPHP_00466	CDS	669				putative protein
DINFKPHP_00467	CDS	1452				hypothetical protein
DINFKPHP_00468	CDS	894	lpxP	2.3.1.242	COG1560	Lipid A biosynthesis palmitoleoyltransferase
DINFKPHP_00469	CDS	1053	wbbL_1	2.4.1.289	COG1216	N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase
DINFKPHP_00470	CDS	1356				hypothetical protein
DINFKPHP_00471	CDS	714				hypothetical protein
DINFKPHP_00472	CDS	921	dagK	2.7.1.107	COG1597	Diacylglycerol kinase
DINFKPHP_00473	CDS	942				hypothetical protein
DINFKPHP_00474	CDS	2358	pbpC		COG4953	Penicillin-binding protein 1C
DINFKPHP_00475	CDS	5397	yfhM_1		COG2373	putative lipoprotein YfhM
DINFKPHP_00476	CDS	543	rfbC_1	5.1.3.13	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase
DINFKPHP_00477	CDS	567	rfbC_2	5.1.3.13	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase
DINFKPHP_00478	CDS	972	galE_1	5.1.3.2	COG1087	UDP-glucose 4-epimerase
DINFKPHP_00479	CDS	858	rfbD	1.1.1.133	COG1091	dTDP-4-dehydrorhamnose reductase
DINFKPHP_00480	CDS	1860	cirA_1		COG4771	Colicin I receptor
DINFKPHP_00481	CDS	726	mip_1	5.2.1.8	COG0545	Outer membrane protein MIP
DINFKPHP_00482	CDS	744	mip_2	5.2.1.8	COG0545	Outer membrane protein MIP
DINFKPHP_00483	CDS	711	fklB	5.2.1.8	COG0545	FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase
DINFKPHP_00484	CDS	753				hypothetical protein
DINFKPHP_00485	CDS	963				hypothetical protein
DINFKPHP_00486	CDS	3249	hcf136_1			Ycf48-like protein
DINFKPHP_00487	CDS	738	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
DINFKPHP_00488	CDS	969				hypothetical protein
DINFKPHP_00489	CDS	2481				hypothetical protein
DINFKPHP_00490	CDS	753	dauC	2.1.1.288		Aklanonic acid methyltransferase DauC
DINFKPHP_00491	CDS	702	queG_1	1.17.99.6	COG1600	Epoxyqueuosine reductase
DINFKPHP_00492	CDS	681				hypothetical protein
DINFKPHP_00493	CDS	759		2.4.-.-	COG0463	putative glycosyltransferase
DINFKPHP_00494	CDS	159				hypothetical protein
DINFKPHP_00495	CDS	1182	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
DINFKPHP_00496	CDS	282	ppnP	2.4.2.1	COG3123	Pyrimidine/purine nucleoside phosphorylase
DINFKPHP_00497	CDS	3111	ccsA_1			Cytochrome c biogenesis protein CcsA
DINFKPHP_00498	CDS	420				hypothetical protein
DINFKPHP_00499	CDS	441				hypothetical protein
DINFKPHP_00500	CDS	555	yceI			Protein YceI
DINFKPHP_00501	CDS	873				hypothetical protein
DINFKPHP_00502	CDS	1041	afsK	2.7.11.1	COG0515	Serine/threonine-protein kinase AfsK
DINFKPHP_00503	CDS	819				hypothetical protein
DINFKPHP_00504	CDS	465				hypothetical protein
DINFKPHP_00505	CDS	591				hypothetical protein
DINFKPHP_00506	CDS	309				hypothetical protein
DINFKPHP_00507	CDS	1191	sucC	6.2.1.5	COG0045	Succinate--CoA ligase [ADP-forming] subunit beta
DINFKPHP_00508	CDS	618	yciO		COG0009	putative protein YciO
DINFKPHP_00509	CDS	1362	mpl	6.3.2.45	COG0773	UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase
DINFKPHP_00510	CDS	525				hypothetical protein
DINFKPHP_00511	CDS	630	pgdA_1	3.5.1.104	COG0726	Peptidoglycan-N-acetylglucosamine deacetylase
DINFKPHP_00512	CDS	1533	lysS_1	6.1.1.6		Lysine--tRNA ligase
DINFKPHP_00513	CDS	414				hypothetical protein
DINFKPHP_00514	CDS	141				hypothetical protein
DINFKPHP_00515	CDS	567				hypothetical protein
DINFKPHP_00516	CDS	564	frr		COG0233	Ribosome-recycling factor
DINFKPHP_00517	CDS	384				hypothetical protein
DINFKPHP_00518	CDS	789	fetB		COG0390	putative iron export permease protein FetB
DINFKPHP_00519	CDS	633	fetA	3.6.3.-	COG4619	putative iron export ATP-binding protein FetA
DINFKPHP_00520	CDS	1551	citF	4.1.3.6	COG3051	Citrate lyase alpha chain
DINFKPHP_00521	CDS	1224	citE	4.1.3.6	COG2301	Citrate lyase subunit beta
DINFKPHP_00522	CDS	549				hypothetical protein
DINFKPHP_00523	CDS	1674	livQ	1.1.3.-		6'''-hydroxyparomomycin C oxidase
DINFKPHP_00524	CDS	300				hypothetical protein
DINFKPHP_00525	CDS	462				hypothetical protein
DINFKPHP_00526	CDS	2613				hypothetical protein
DINFKPHP_00527	CDS	186				hypothetical protein
DINFKPHP_00528	CDS	5010	prtV_2	3.4.24.-	COG3291	Pre-pro-metalloprotease PrtV
DINFKPHP_00529	CDS	1215				hypothetical protein
DINFKPHP_00530	CDS	1632	atoS_1	2.7.13.3	COG0642	Signal transduction histidine-protein kinase AtoS
DINFKPHP_00531	CDS	711	gcvH_1		COG0509	Glycine cleavage system H protein
DINFKPHP_00532	CDS	1266	hybB		COG5557	putative Ni/Fe-hydrogenase 2 b-type cytochrome subunit
DINFKPHP_00533	CDS	870	dmsB_1		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
DINFKPHP_00534	CDS	1614	gcvH_2		COG0509	Glycine cleavage system H protein
DINFKPHP_00535	CDS	1212	dsbD_1	1.8.1.8		Thiol:disulfide interchange protein DsbD
DINFKPHP_00536	CDS	555	dnaJ_1		COG0484	Chaperone protein DnaJ
DINFKPHP_00537	CDS	630				hypothetical protein
DINFKPHP_00538	CDS	624				hypothetical protein
DINFKPHP_00539	CDS	2202	recQ_1	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
DINFKPHP_00540	tRNA	83				tRNA-Leu(caa)
DINFKPHP_00541	CDS	1728				hypothetical protein
DINFKPHP_00542	CDS	1323	htpX	3.4.24.-		Protease HtpX
DINFKPHP_00543	CDS	2055				hypothetical protein
DINFKPHP_00544	CDS	1260				hypothetical protein
DINFKPHP_00545	CDS	1497				hypothetical protein
DINFKPHP_00546	CDS	222				hypothetical protein
DINFKPHP_00547	CDS	939				hypothetical protein
DINFKPHP_00548	CDS	537	dcd	3.5.4.13	COG0717	dCTP deaminase
DINFKPHP_00549	CDS	906				hypothetical protein
DINFKPHP_00550	CDS	1263	ccp_2	1.11.1.5	COG1858	Cytochrome c551 peroxidase
DINFKPHP_00551	CDS	1446				hypothetical protein
DINFKPHP_00552	CDS	1644	nfdA	3.5.1.91		N-substituted formamide deformylase
DINFKPHP_00553	CDS	624		3.1.3.-	COG1011	D-ribitol-5-phosphate phosphatase
DINFKPHP_00554	tRNA	75				tRNA-Met(cat)
DINFKPHP_00555	CDS	654				hypothetical protein
DINFKPHP_00556	CDS	264	rpmA		COG0211	50S ribosomal protein L27
DINFKPHP_00557	CDS	312	rplU		COG0261	50S ribosomal protein L21
DINFKPHP_00558	CDS	2163				hypothetical protein
DINFKPHP_00559	CDS	1824	clcA		COG0038	H(+)/Cl(-) exchange transporter ClcA
DINFKPHP_00560	CDS	414	queD_1	4.1.2.50	COG0720	6-carboxy-5,6,7,8-tetrahydropterin synthase
DINFKPHP_00561	CDS	1854	phhA	1.14.16.1	COG3186	Phenylalanine-4-hydroxylase
DINFKPHP_00562	CDS	1263	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
DINFKPHP_00563	CDS	1416	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
DINFKPHP_00564	CDS	2085	spoVD		COG0768	Stage V sporulation protein D
DINFKPHP_00565	CDS	354				hypothetical protein
DINFKPHP_00566	CDS	912	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
DINFKPHP_00567	CDS	465	mraZ			Transcriptional regulator MraZ
DINFKPHP_00568	CDS	1005				hypothetical protein
DINFKPHP_00569	CDS	993	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
DINFKPHP_00570	CDS	4422				hypothetical protein
DINFKPHP_00571	CDS	5736				hypothetical protein
DINFKPHP_00572	CDS	963				hypothetical protein
DINFKPHP_00573	CDS	1224				hypothetical protein
DINFKPHP_00574	CDS	495				hypothetical protein
DINFKPHP_00575	CDS	411				hypothetical protein
DINFKPHP_00576	CDS	687				hypothetical protein
DINFKPHP_00577	CDS	276				hypothetical protein
DINFKPHP_00578	CDS	1884	actP_1		COG4147	Cation/acetate symporter ActP
DINFKPHP_00579	CDS	744				hypothetical protein
DINFKPHP_00580	CDS	2472	mcp4_1		COG0840	Methyl-accepting chemotaxis protein 4
DINFKPHP_00581	CDS	1083	alx		COG0861	Putative membrane-bound redox modulator Alx
DINFKPHP_00582	CDS	204				hypothetical protein
DINFKPHP_00583	CDS	1269				hypothetical protein
DINFKPHP_00584	CDS	516				hypothetical protein
DINFKPHP_00585	CDS	1140				hypothetical protein
DINFKPHP_00586	CDS	972	mepM_1	3.4.24.-	COG0739	Murein DD-endopeptidase MepM
DINFKPHP_00587	CDS	342	carH			HTH-type transcriptional repressor CarH
DINFKPHP_00588	CDS	546				hypothetical protein
DINFKPHP_00589	CDS	876	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
DINFKPHP_00590	CDS	1518	dnaC_1	3.6.4.12	COG0305	Replicative DNA helicase
DINFKPHP_00591	CDS	1695				hypothetical protein
DINFKPHP_00592	CDS	2829	luxQ_1	2.7.13.3		Autoinducer 2 sensor kinase/phosphatase LuxQ
DINFKPHP_00593	CDS	543				hypothetical protein
DINFKPHP_00594	CDS	1455			COG0664	Cyclic nucleotide-gated potassium channel
DINFKPHP_00595	CDS	870				hypothetical protein
DINFKPHP_00596	CDS	1020				hypothetical protein
DINFKPHP_00597	CDS	513				hypothetical protein
DINFKPHP_00598	CDS	543				hypothetical protein
DINFKPHP_00599	CDS	2049				hypothetical protein
DINFKPHP_00600	CDS	390				hypothetical protein
DINFKPHP_00601	CDS	435				hypothetical protein
DINFKPHP_00602	CDS	642	sfp_1	2.7.8.7	COG2091	4'-phosphopantetheinyl transferase Sfp
DINFKPHP_00603	CDS	2337	cirA_2		COG4771	Colicin I receptor
DINFKPHP_00604	CDS	240				hypothetical protein
DINFKPHP_00605	CDS	2106				hypothetical protein
DINFKPHP_00606	CDS	1977	vspIM	2.1.1.72		Modification methylase VspI
DINFKPHP_00607	CDS	345				hypothetical protein
DINFKPHP_00608	CDS	705	mdeA	4.4.1.11		L-methionine gamma-lyase
DINFKPHP_00609	CDS	2145				hypothetical protein
DINFKPHP_00610	CDS	726				hypothetical protein
DINFKPHP_00611	CDS	492				hypothetical protein
DINFKPHP_00612	CDS	1128	uvrA_1		COG0178	UvrABC system protein A
DINFKPHP_00613	CDS	3726	uvrA_2			UvrABC system protein A
DINFKPHP_00614	CDS	681	cocE	3.1.1.84		Cocaine esterase
DINFKPHP_00615	CDS	378	pyrH	2.7.4.22	COG0528	Uridylate kinase
DINFKPHP_00616	CDS	1302	metK	2.5.1.6		S-adenosylmethionine synthase
DINFKPHP_00617	CDS	489				hypothetical protein
DINFKPHP_00618	CDS	1665				hypothetical protein
DINFKPHP_00619	CDS	1749		2.1.3.1	COG5016	Methylmalonyl-CoA carboxyltransferase 5S subunit
DINFKPHP_00620	CDS	5766	yfhM_2		COG2373	putative lipoprotein YfhM
DINFKPHP_00621	CDS	486				hypothetical protein
DINFKPHP_00622	CDS	2154	ycf3_1			Photosystem I assembly protein Ycf3
DINFKPHP_00623	CDS	192	cspC_1		COG1278	Cold shock-like protein CspC
DINFKPHP_00624	CDS	543	blc		COG3040	Outer membrane lipoprotein Blc
DINFKPHP_00625	CDS	2376	susC_1			TonB-dependent receptor SusC
DINFKPHP_00626	CDS	738				hypothetical protein
DINFKPHP_00627	CDS	669				hypothetical protein
DINFKPHP_00628	CDS	903			COG1090	Epimerase family protein
DINFKPHP_00629	CDS	591				hypothetical protein
DINFKPHP_00630	CDS	951				hypothetical protein
DINFKPHP_00631	CDS	1116	holB	2.7.7.7	COG0470	DNA polymerase III subunit delta'
DINFKPHP_00632	CDS	1158	lpxG	3.6.1.-	COG1408	UDP-2,3-diacylglucosamine pyrophosphatase LpxG
DINFKPHP_00633	CDS	1659	menD	2.2.1.9	COG1165	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
DINFKPHP_00634	CDS	1038	entC	5.4.4.2	COG1169	Isochorismate synthase EntC
DINFKPHP_00635	CDS	801	bpoA1	1.11.1.-		Non-heme chloroperoxidase CPO-A1
DINFKPHP_00636	CDS	795	thyA	2.1.1.45	COG0207	Thymidylate synthase
DINFKPHP_00637	CDS	489	dfrA_1	1.5.1.3	COG0262	Dihydrofolate reductase
DINFKPHP_00638	CDS	501	dfrA_2	1.5.1.3	COG0262	Dihydrofolate reductase
DINFKPHP_00639	CDS	729				hypothetical protein
DINFKPHP_00640	CDS	1476	proS	6.1.1.15	COG0442	Proline--tRNA ligase
DINFKPHP_00641	CDS	1812				hypothetical protein
DINFKPHP_00642	CDS	1470				hypothetical protein
DINFKPHP_00643	CDS	669	gph	3.1.3.18	COG0546	Phosphoglycolate phosphatase
DINFKPHP_00644	CDS	318	groS1_1		COG0234	10 kDa chaperonin 1
DINFKPHP_00645	CDS	159				hypothetical protein
DINFKPHP_00646	CDS	942				hypothetical protein
DINFKPHP_00647	CDS	975	glkA	2.7.1.2		Glucokinase
DINFKPHP_00648	CDS	831				hypothetical protein
DINFKPHP_00649	CDS	1488	csd_1	2.8.1.7		putative cysteine desulfurase
DINFKPHP_00650	CDS	1392	sufD		COG0719	FeS cluster assembly protein SufD
DINFKPHP_00651	CDS	738	sufC		COG0396	putative ATP-dependent transporter SufC
DINFKPHP_00652	CDS	1443	sufB		COG0719	FeS cluster assembly protein SufB
DINFKPHP_00653	CDS	936				hypothetical protein
DINFKPHP_00654	CDS	3837				hypothetical protein
DINFKPHP_00655	CDS	825				hypothetical protein
DINFKPHP_00656	CDS	720	rgtE_1	2.4.1.-	COG0463	Dodecaprenyl-phosphate galacturonate synthase
DINFKPHP_00657	CDS	756	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
DINFKPHP_00658	CDS	129				hypothetical protein
DINFKPHP_00659	tRNA	86				tRNA-Leu(taa)
DINFKPHP_00660	tRNA	73				tRNA-Gly(gcc)
DINFKPHP_00661	CDS	849	bsn	3.1.-.-	COG2356	Extracellular ribonuclease
DINFKPHP_00662	CDS	246				hypothetical protein
DINFKPHP_00663	CDS	2154	divJ	2.7.13.3		Histidine protein kinase DivJ
DINFKPHP_00664	CDS	2475	btuB_2			Vitamin B12 transporter BtuB
DINFKPHP_00665	CDS	207	mreB		COG1077	Rod shape-determining protein MreB
DINFKPHP_00666	CDS	822	mreC		COG1792	Cell shape-determining protein MreC
DINFKPHP_00667	CDS	522				hypothetical protein
DINFKPHP_00668	CDS	1932	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
DINFKPHP_00669	CDS	1260	mrdB	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase MrdB
DINFKPHP_00670	CDS	1293				hypothetical protein
DINFKPHP_00671	CDS	1203	hicd	1.1.1.87	COG0473	Homoisocitrate dehydrogenase
DINFKPHP_00672	CDS	1020	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
DINFKPHP_00673	CDS	846	tkt	2.2.1.1		Transketolase
DINFKPHP_00674	CDS	1371				hypothetical protein
DINFKPHP_00675	CDS	957	dxs_2	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
DINFKPHP_00676	CDS	543	rpoE		COG1595	ECF RNA polymerase sigma-E factor
DINFKPHP_00677	CDS	402				hypothetical protein
DINFKPHP_00678	CDS	432				hypothetical protein
DINFKPHP_00679	CDS	225				hypothetical protein
DINFKPHP_00680	CDS	570	gltP		COG1301	Proton/glutamate-aspartate symporter
DINFKPHP_00681	CDS	2073				hypothetical protein
DINFKPHP_00682	CDS	2340	topA	5.99.1.2		DNA topoisomerase 1
DINFKPHP_00683	CDS	1881				hypothetical protein
DINFKPHP_00684	CDS	5271				hypothetical protein
DINFKPHP_00685	CDS	570	yodC	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YodC
DINFKPHP_00686	CDS	819	gpx1_1	1.11.1.22		Hydroperoxy fatty acid reductase gpx1
DINFKPHP_00687	CDS	1380	tpl	4.1.99.2	COG3033	Tyrosine phenol-lyase
DINFKPHP_00688	CDS	567	maf		COG0424	Septum formation protein Maf
DINFKPHP_00689	CDS	885	ubiA	2.5.1.-		4-hydroxybenzoate octaprenyltransferase
DINFKPHP_00690	CDS	786				hypothetical protein
DINFKPHP_00691	CDS	798	aviRb	2.1.1.208		23S rRNA (uridine(2479)-2'-O)-methyltransferase
DINFKPHP_00692	CDS	777	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
DINFKPHP_00693	CDS	651	purN	2.1.2.2		Phosphoribosylglycinamide formyltransferase
DINFKPHP_00694	CDS	1485				hypothetical protein
DINFKPHP_00695	tRNA	73				tRNA-Arg(ccg)
DINFKPHP_00696	CDS	6294	prtV_3	3.4.24.-	COG3291	Pre-pro-metalloprotease PrtV
DINFKPHP_00697	CDS	1815	bmrA	3.6.3.-	COG1132	Multidrug resistance ABC transporter ATP-binding/permease protein BmrA
DINFKPHP_00698	CDS	396				hypothetical protein
DINFKPHP_00699	CDS	666				hypothetical protein
DINFKPHP_00700	CDS	1638	yflS		COG0471	Putative malate transporter YflS
DINFKPHP_00701	CDS	468		3.6.1.25	COG2954	Inorganic triphosphatase
DINFKPHP_00702	CDS	552				hypothetical protein
DINFKPHP_00703	CDS	357	trxA_2			Thioredoxin 1
DINFKPHP_00704	CDS	3435	tolB_1			Protein TolB
DINFKPHP_00705	CDS	564				hypothetical protein
DINFKPHP_00706	CDS	1068	rsgA_1	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
DINFKPHP_00707	CDS	468	coaD_1	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
DINFKPHP_00708	CDS	1065	apbC_1		COG0489	Iron-sulfur cluster carrier protein
DINFKPHP_00709	CDS	747				hypothetical protein
DINFKPHP_00710	CDS	441	rpiB_1	5.3.1.6	COG0698	Ribose-5-phosphate isomerase B
DINFKPHP_00711	CDS	1374	lutB		COG1139	Lactate utilization protein B
DINFKPHP_00712	CDS	1233	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
DINFKPHP_00713	CDS	915				hypothetical protein
DINFKPHP_00714	CDS	672				hypothetical protein
DINFKPHP_00715	CDS	972	hldD	5.1.3.20		ADP-L-glycero-D-manno-heptose-6-epimerase
DINFKPHP_00716	CDS	876	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
DINFKPHP_00717	CDS	315				hypothetical protein
DINFKPHP_00718	CDS	162				hypothetical protein
DINFKPHP_00719	CDS	774	map	3.4.11.18	COG0024	Methionine aminopeptidase
DINFKPHP_00720	CDS	465	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
DINFKPHP_00721	CDS	2094				Outer membrane lipoprotein Omp16
DINFKPHP_00722	CDS	243	ligA	6.5.1.2	COG0272	DNA ligase A
DINFKPHP_00723	CDS	1230	ydcP	3.4.-.-	COG0826	putative protease YdcP
DINFKPHP_00724	CDS	1614				hypothetical protein
DINFKPHP_00725	CDS	1866	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
DINFKPHP_00726	CDS	420	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
DINFKPHP_00727	CDS	1761				hypothetical protein
DINFKPHP_00728	CDS	738	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
DINFKPHP_00729	CDS	615				hypothetical protein
DINFKPHP_00730	CDS	402				hypothetical protein
DINFKPHP_00731	CDS	2562				hypothetical protein
DINFKPHP_00732	CDS	924	rsgA_2	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
DINFKPHP_00733	CDS	453	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
DINFKPHP_00734	CDS	642	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
DINFKPHP_00735	CDS	576	ndx1	3.6.1.61	COG0494	Diadenosine hexaphosphate hydrolase
DINFKPHP_00736	CDS	297	czrA		COG0640	HTH-type transcriptional repressor CzrA
DINFKPHP_00737	CDS	1080	dthadh	4.3.1.27		D-threo-3-hydroxyaspartate dehydratase
DINFKPHP_00738	CDS	534	fbiB	6.3.2.34		Coenzyme F420:L-glutamate ligase
DINFKPHP_00739	CDS	3960				hypothetical protein
DINFKPHP_00740	CDS	2418				hypothetical protein
DINFKPHP_00741	CDS	411				hypothetical protein
DINFKPHP_00742	CDS	264	wecA_1	2.7.8.40		UDP-N-acetylgalactosamine-undecaprenyl-phosphate N-acetylgalactosaminephosphotransferase
DINFKPHP_00743	CDS	1191	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
DINFKPHP_00744	CDS	789				hypothetical protein
DINFKPHP_00745	CDS	2184				hypothetical protein
DINFKPHP_00746	CDS	1344				hypothetical protein
