locus_tag	ftype	length_bp	gene	EC_number	COG	product
BLEECCFP_01482	CDS	900	sucD	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
BLEECCFP_01483	CDS	2889	sucA	1.2.4.2	COG0567	2-oxoglutarate dehydrogenase E1 component
BLEECCFP_01484	CDS	1077	sucB	2.3.1.61	COG0508	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
BLEECCFP_01485	CDS	519	mutS2	3.1.-.-		Endonuclease MutS2
BLEECCFP_01486	CDS	705	ctrA			Cell cycle response regulator CtrA
BLEECCFP_01487	CDS	930				hypothetical protein
BLEECCFP_01488	CDS	699				hypothetical protein
BLEECCFP_01489	CDS	1011	gap	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase
BLEECCFP_01490	CDS	2025	tktA	2.2.1.1	COG0021	Transketolase 1
BLEECCFP_01491	CDS	819				hypothetical protein
BLEECCFP_01492	CDS	705				hypothetical protein
BLEECCFP_01493	CDS	201	epsD			Type II secretion system protein D
BLEECCFP_01494	CDS	921	rfbB	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
BLEECCFP_01495	CDS	1356		2.4.1.11	COG0438	Glycogen synthase
BLEECCFP_01496	CDS	1050	queE	4.3.99.3		7-carboxy-7-deazaguanine synthase
BLEECCFP_01497	CDS	1671	dauK	2.1.1.292		Carminomycin 4-O-methyltransferase DauK
BLEECCFP_01498	CDS	1026				hypothetical protein
BLEECCFP_01499	CDS	846				hypothetical protein
BLEECCFP_01500	CDS	1059	ltaA_1	4.1.2.49		L-allo-threonine aldolase
BLEECCFP_01501	CDS	1071	ltaA_2	4.1.2.49		L-allo-threonine aldolase
BLEECCFP_01502	CDS	1743	atm1_3		COG5265	ATM1-type heavy metal exporter
BLEECCFP_01503	CDS	1035	phoA	3.1.3.1		Alkaline phosphatase
BLEECCFP_01504	CDS	645				hypothetical protein
BLEECCFP_01505	CDS	1152				hypothetical protein
BLEECCFP_01506	CDS	1071				hypothetical protein
BLEECCFP_01507	CDS	960	gltR		COG0583	HTH-type transcriptional regulator GltR
BLEECCFP_01508	CDS	873				hypothetical protein
BLEECCFP_01509	CDS	396	exbD		COG0848	Biopolymer transport protein ExbD
BLEECCFP_01510	CDS	732	tolQ		COG0811	Protein TolQ
BLEECCFP_01511	CDS	426	ybgC	3.1.2.-	COG0824	Acyl-CoA thioesterase YbgC
BLEECCFP_01512	CDS	1038	ruvB_2	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
BLEECCFP_01513	CDS	636	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
BLEECCFP_01514	CDS	489	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
BLEECCFP_01515	CDS	750			COG0217	putative transcriptional regulatory protein
BLEECCFP_01516	CDS	558	ribZ_1			Riboflavin transporter RibZ
BLEECCFP_01517	CDS	1032	norB		COG0477	Quinolone resistance protein NorB
BLEECCFP_01518	CDS	1560	ribZ_2			Riboflavin transporter RibZ
BLEECCFP_01519	CDS	120				hypothetical protein
BLEECCFP_01520	CDS	387				hypothetical protein
BLEECCFP_01521	CDS	432				hypothetical protein
BLEECCFP_01522	CDS	546				hypothetical protein
BLEECCFP_01523	CDS	2262				hypothetical protein
BLEECCFP_01524	CDS	1515	comM		COG0606	Competence protein ComM
BLEECCFP_01525	CDS	951	gshB	6.3.2.3	COG0189	Glutathione synthetase
BLEECCFP_01526	CDS	831				hypothetical protein
BLEECCFP_01527	CDS	375				hypothetical protein
BLEECCFP_01528	CDS	138				hypothetical protein
BLEECCFP_01529	CDS	987				hypothetical protein
BLEECCFP_01530	CDS	1017				hypothetical protein
BLEECCFP_01531	rRNA	110				5S ribosomal RNA
BLEECCFP_01532	CDS	684	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
BLEECCFP_01533	CDS	1878				hypothetical protein
BLEECCFP_01534	CDS	1182				hypothetical protein
BLEECCFP_01535	CDS	531	coq7	1.14.13.-		2-nonaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase
BLEECCFP_01536	CDS	519	dsbB			Disulfide bond formation protein B
BLEECCFP_01537	CDS	582				hypothetical protein
BLEECCFP_01538	CDS	1032				hypothetical protein
BLEECCFP_01539	CDS	1344	cqsS	2.7.13.3		CAI-1 autoinducer sensor kinase/phosphatase CqsS
BLEECCFP_01540	CDS	1434	opuE_3		COG0591	Osmoregulated proline transporter OpuE
BLEECCFP_01541	CDS	663				hypothetical protein
BLEECCFP_01542	CDS	1932	ycf3			Photosystem I assembly protein Ycf3
BLEECCFP_01543	CDS	858				hypothetical protein
BLEECCFP_01544	CDS	681	cynT	4.2.1.1	COG0288	Carbonic anhydrase 1
BLEECCFP_01545	CDS	492				hypothetical protein
BLEECCFP_01546	CDS	1122	ald	1.4.1.1	COG0686	Alanine dehydrogenase
BLEECCFP_01547	CDS	1176	spuE		COG0687	Spermidine-binding periplasmic protein SpuE
BLEECCFP_01548	CDS	1134	potA	3.6.3.31	COG3842	Spermidine/putrescine import ATP-binding protein PotA
BLEECCFP_01549	CDS	948	potH		COG1176	Putrescine transport system permease protein PotH
BLEECCFP_01550	CDS	813	ydcV			Inner membrane ABC transporter permease protein YdcV
BLEECCFP_01551	CDS	783				hypothetical protein
BLEECCFP_01552	CDS	837				hypothetical protein
BLEECCFP_01553	CDS	321	dnaJ_2		COG0484	Chaperone protein DnaJ
BLEECCFP_01554	CDS	891	gtaB	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
BLEECCFP_01555	CDS	1353	rkpK	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
BLEECCFP_01556	CDS	1377	algC	5.4.2.2		Phosphomannomutase/phosphoglucomutase
BLEECCFP_01557	CDS	678				hypothetical protein
BLEECCFP_01558	CDS	1275	proP_10			Proline/betaine transporter
BLEECCFP_01559	CDS	594	guaD	3.5.4.3	COG0590	Guanine deaminase
BLEECCFP_01560	CDS	807	ycfH	3.1.-.-	COG0084	putative metal-dependent hydrolase YcfH
BLEECCFP_01561	CDS	1554	metG	6.1.1.10		Methionine--tRNA ligase
BLEECCFP_01562	CDS	1059	holB	2.7.7.7	COG0470	DNA polymerase III subunit delta'
BLEECCFP_01563	CDS	663	tmk_2	2.7.4.9	COG0125	Thymidylate kinase
BLEECCFP_01564	CDS	1149	dacC	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacC
BLEECCFP_01565	CDS	1134	rlpA	4.2.2.-		Endolytic peptidoglycan transglycosylase RlpA
BLEECCFP_01566	CDS	252				hypothetical protein
BLEECCFP_01567	CDS	501				hypothetical protein
BLEECCFP_01568	CDS	696				hypothetical protein
BLEECCFP_01569	CDS	966	rluC	5.4.99.24	COG0564	Ribosomal large subunit pseudouridine synthase C
BLEECCFP_01570	CDS	1026	recD2_5	3.6.4.12		ATP-dependent RecD-like DNA helicase
BLEECCFP_01571	CDS	927				hypothetical protein
BLEECCFP_01572	CDS	297				hypothetical protein
BLEECCFP_01573	CDS	294				hypothetical protein
BLEECCFP_01574	CDS	957				hypothetical protein
BLEECCFP_01575	CDS	534	lldD	1.1.-.-	COG1304	L-lactate dehydrogenase
BLEECCFP_01576	CDS	549	rimM_2		COG0806	Ribosome maturation factor RimM
BLEECCFP_01577	CDS	702	trmD_2	2.1.1.228	COG0336	tRNA (guanine-N(1)-)-methyltransferase
BLEECCFP_01578	CDS	606	rplS_2		COG0335	50S ribosomal protein L19
BLEECCFP_01579	CDS	1890	asnB_4	6.3.5.4	COG0367	Asparagine synthetase [glutamine-hydrolyzing] 1
BLEECCFP_01580	CDS	936	hemC_2	2.5.1.61	COG0181	Porphobilinogen deaminase
BLEECCFP_01581	CDS	726				hypothetical protein
BLEECCFP_01582	CDS	1080				hypothetical protein
BLEECCFP_01583	CDS	1320	bepA_2	3.4.-.-		Beta-barrel assembly-enhancing protease
BLEECCFP_01584	CDS	1560	cckA_2			Sensor kinase CckA
BLEECCFP_01585	CDS	447				hypothetical protein
BLEECCFP_01586	CDS	801				hypothetical protein
BLEECCFP_01587	CDS	864				hypothetical protein
BLEECCFP_01588	CDS	288				hypothetical protein
BLEECCFP_01589	CDS	1026	acoA	1.1.1.-	COG1071	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha
BLEECCFP_01590	CDS	990	bfmBAB	1.2.4.4	COG0022	2-oxoisovalerate dehydrogenase subunit beta
BLEECCFP_01591	CDS	1230	pdhC	2.3.1.12		Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
BLEECCFP_01592	CDS	930				hypothetical protein
BLEECCFP_01593	CDS	1365	sauU_2			putative sulfoacetate transporter SauU
BLEECCFP_01594	CDS	588				hypothetical protein
BLEECCFP_01595	CDS	864				hypothetical protein
BLEECCFP_01596	CDS	1245	ycaD_4			putative MFS-type transporter YcaD
BLEECCFP_01597	CDS	177				hypothetical protein
BLEECCFP_01598	CDS	1494				hypothetical protein
BLEECCFP_01599	CDS	600				hypothetical protein
BLEECCFP_01600	CDS	1050	intA_3		COG0582	Prophage integrase IntA
BLEECCFP_01601	CDS	849				hypothetical protein
BLEECCFP_01602	CDS	1272				hypothetical protein
BLEECCFP_01603	CDS	504				hypothetical protein
BLEECCFP_01604	CDS	219				hypothetical protein
BLEECCFP_01605	CDS	828	traC_2	2.7.7.-		DNA primase TraC
BLEECCFP_01606	CDS	1410				hypothetical protein
BLEECCFP_01607	CDS	543				hypothetical protein
BLEECCFP_01608	CDS	279				hypothetical protein
BLEECCFP_01609	CDS	264				hypothetical protein
BLEECCFP_01610	CDS	1266				hypothetical protein
BLEECCFP_01611	CDS	186				hypothetical protein
BLEECCFP_01612	CDS	1317				hypothetical protein
BLEECCFP_01613	CDS	225				hypothetical protein
BLEECCFP_01614	tRNA	76				tRNA-Lys(ctt)
BLEECCFP_01615	CDS	1467	yflS_2		COG0471	Putative malate transporter YflS
BLEECCFP_01616	CDS	300				hypothetical protein
BLEECCFP_01617	CDS	468	gpt_3	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
BLEECCFP_01618	CDS	585	yohD_2		COG0586	Inner membrane protein YohD
BLEECCFP_01619	CDS	1923	ccmF_2		COG1138	Cytochrome c-type biogenesis protein CcmF
BLEECCFP_01620	CDS	438	ccmE_2		COG2332	Cytochrome c-type biogenesis protein CcmE
BLEECCFP_01621	CDS	120				hypothetical protein
BLEECCFP_01622	CDS	741	ccmC_2		COG0755	Heme exporter protein C
BLEECCFP_01623	CDS	654	ccmB_2		COG2386	Heme exporter protein B
BLEECCFP_01624	CDS	630	ccmA_2	3.6.3.41	COG4133	Cytochrome c biogenesis ATP-binding export protein CcmA
BLEECCFP_01625	CDS	147				hypothetical protein
BLEECCFP_01626	CDS	816	mmgB_2	1.1.1.157	COG1250	putative 3-hydroxybutyryl-CoA dehydrogenase
BLEECCFP_01627	CDS	951	etfA_2		COG2025	Electron transfer flavoprotein subunit alpha
BLEECCFP_01628	CDS	750	etfB_2			Electron transfer flavoprotein subunit beta
BLEECCFP_01629	CDS	1407				hypothetical protein
BLEECCFP_01630	CDS	1122			COG3177	putative protein
BLEECCFP_01631	CDS	1002	tagO_2	2.7.8.33	COG0472	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
BLEECCFP_01632	CDS	573				hypothetical protein
BLEECCFP_01633	CDS	330	ihfA		COG0776	Integration host factor subunit alpha
BLEECCFP_01634	CDS	1848	hscA		COG0443	Chaperone protein HscA
BLEECCFP_01635	CDS	342	hscB		COG1076	Co-chaperone protein HscB 
BLEECCFP_01636	CDS	282				hypothetical protein
BLEECCFP_01637	CDS	633	mlaC_2		COG2854	putative phospholipid-binding protein MlaC
BLEECCFP_01638	CDS	1410		5.4.4.3	COG0174	3-hydroxylaminophenol mutase
BLEECCFP_01639	CDS	261				hypothetical protein
BLEECCFP_01640	CDS	387		3.1.2.-	COG1607	putative acyl-CoA thioester hydrolase
BLEECCFP_01641	CDS	1989	gyrB_2	5.99.1.3		DNA gyrase subunit B
BLEECCFP_01642	CDS	1614				hypothetical protein
BLEECCFP_01643	CDS	978				hypothetical protein
BLEECCFP_01644	CDS	294				hypothetical protein
BLEECCFP_01645	CDS	615	nicS			HTH-type transcriptional repressor NicS
BLEECCFP_01646	CDS	1017				hypothetical protein
BLEECCFP_01647	CDS	993	prfB		COG1186	Peptide chain release factor RF2
BLEECCFP_01648	CDS	2553	mrcA		COG5009	Penicillin-binding protein 1A
BLEECCFP_01649	CDS	1263	amiC	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase AmiC
BLEECCFP_01650	CDS	1407	bepA_3	3.4.-.-	COG4783	Beta-barrel assembly-enhancing protease
BLEECCFP_01651	CDS	2304	rne	3.1.26.12	COG1530	Ribonuclease E
BLEECCFP_01652	CDS	750	cmk	2.7.4.25		Cytidylate kinase
BLEECCFP_01653	CDS	1989	rpsA		COG0539	30S ribosomal protein S1
BLEECCFP_01654	CDS	282	ihfB		COG0776	Integration host factor subunit beta
BLEECCFP_01655	CDS	222				hypothetical protein
BLEECCFP_01656	CDS	864	accD	6.4.1.2	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
BLEECCFP_01657	CDS	240				hypothetical protein
BLEECCFP_01658	CDS	1500	copA	3.6.3.54	COG2217	Copper-exporting P-type ATPase
BLEECCFP_01659	tRNA	76				tRNA-Phe(gaa)
BLEECCFP_01660	CDS	795				hypothetical protein
BLEECCFP_01661	CDS	1416	intA_4		COG0582	Prophage integrase IntA
BLEECCFP_01662	CDS	672				hypothetical protein
BLEECCFP_01663	CDS	831	rgtE	2.4.1.-	COG0463	Dodecaprenyl-phosphate galacturonate synthase
BLEECCFP_01664	CDS	342	arnE			4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE
BLEECCFP_01665	CDS	1236				hypothetical protein
BLEECCFP_01666	CDS	195				hypothetical protein
BLEECCFP_01667	CDS	2127				hypothetical protein
BLEECCFP_01668	CDS	333				hypothetical protein
BLEECCFP_01669	CDS	1869	pbpF		COG0744	Penicillin-binding protein 1F
BLEECCFP_01670	CDS	2457	gyrB_3	5.99.1.3		DNA gyrase subunit B
BLEECCFP_01671	CDS	1221	recF		COG1195	DNA replication and repair protein RecF
BLEECCFP_01672	CDS	1122	dnaN			Beta sliding clamp
BLEECCFP_01673	CDS	1401	dnaA_2		COG0593	Chromosomal replication initiator protein DnaA
BLEECCFP_01674	CDS	261	rpsT		COG0268	30S ribosomal protein S20
BLEECCFP_01675	CDS	288				hypothetical protein
BLEECCFP_01676	CDS	219				hypothetical protein
BLEECCFP_01677	CDS	1389				hypothetical protein
BLEECCFP_01678	CDS	978				hypothetical protein
BLEECCFP_01679	CDS	378	merT			Mercuric transport protein MerT
BLEECCFP_01680	CDS	330	merP			Mercuric transport protein periplasmic component
BLEECCFP_01681	CDS	1974	fecA		COG4772	Fe(3+) dicitrate transport protein FecA
BLEECCFP_01682	CDS	555				hypothetical protein
BLEECCFP_01683	CDS	741				hypothetical protein
BLEECCFP_01684	CDS	696				hypothetical protein
BLEECCFP_01685	CDS	1062	gcvT_2	2.1.2.10	COG0404	Aminomethyltransferase
BLEECCFP_01686	CDS	1026	rfaF_3	2.-.-.-	COG0859	ADP-heptose--LPS heptosyltransferase 2
BLEECCFP_01687	CDS	777				hypothetical protein
BLEECCFP_01688	CDS	1068	bshA	2.4.1.-	COG0438	N-acetyl-alpha-D-glucosaminyl L-malate synthase
BLEECCFP_01689	CDS	1734	asnB_5	6.3.5.4	COG0367	Asparagine synthetase [glutamine-hydrolyzing] 1
