locus_tag	ftype	length_bp	gene	EC_number	COG	product
EBFFFBAL_01382	CDS	786				hypothetical protein
EBFFFBAL_01383	CDS	651	idnO	1.1.1.69		5-keto-D-gluconate 5-reductase
EBFFFBAL_01384	CDS	777	echA8	4.2.1.17	COG1024	putative enoyl-CoA hydratase echA8
EBFFFBAL_01385	CDS	810	yokD_2	2.3.1.-	COG2746	SPBc2 prophage-derived aminoglycoside N(3')-acetyltransferase-like protein YokD
EBFFFBAL_01386	CDS	297				hypothetical protein
EBFFFBAL_01387	CDS	1677				hypothetical protein
EBFFFBAL_01388	CDS	765				hypothetical protein
EBFFFBAL_01389	CDS	795	bkdC	2.3.1.168	COG0508	Dihydrolipoyllysine-residue acyltransferase component of branched-chain alpha-ketoacid dehydrogenase complex
EBFFFBAL_01390	CDS	684	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
EBFFFBAL_01391	CDS	933	scrK	2.7.1.4	COG0524	Fructokinase
EBFFFBAL_01392	CDS	2700	acn	4.2.1.3	COG1048	Aconitate hydratase A
EBFFFBAL_01393	CDS	582	bioY		COG1268	Biotin transporter BioY
EBFFFBAL_01394	CDS	630	cfa	2.1.1.79	COG2230	Cyclopropane-fatty-acyl-phospholipid synthase
EBFFFBAL_01395	CDS	279				hypothetical protein
EBFFFBAL_01396	CDS	1017		2.4.-.-	COG0463	putative glycosyltransferase
EBFFFBAL_01397	CDS	1752				hypothetical protein
EBFFFBAL_01398	CDS	681				hypothetical protein
EBFFFBAL_01399	CDS	768	surE_2	3.1.3.5	COG0496	5'-nucleotidase SurE
EBFFFBAL_01400	CDS	1095				hypothetical protein
EBFFFBAL_01401	CDS	1128				hypothetical protein
EBFFFBAL_01402	CDS	828				hypothetical protein
EBFFFBAL_01403	CDS	582				hypothetical protein
EBFFFBAL_01404	CDS	207				hypothetical protein
EBFFFBAL_01405	CDS	1023	cysA	3.6.3.25	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
EBFFFBAL_01406	CDS	1731	phnV		COG1177	Putative 2-aminoethylphosphonate transport system permease protein PhnV
EBFFFBAL_01407	CDS	1071	thiB		COG4143	Thiamine-binding periplasmic protein
EBFFFBAL_01408	CDS	639	thiN	2.7.6.2	COG1564	Thiamine pyrophosphokinase
EBFFFBAL_01409	CDS	366				hypothetical protein
EBFFFBAL_01410	CDS	579	infC			Translation initiation factor IF-3
EBFFFBAL_01411	CDS	267	rpmI			50S ribosomal protein L35
EBFFFBAL_01412	CDS	351	rplT		COG0292	50S ribosomal protein L20
EBFFFBAL_01413	CDS	1104		3.4.11.-		Aminopeptidase 2
EBFFFBAL_01414	CDS	780	aviRb	2.1.1.208		23S rRNA (uridine(2479)-2'-O)-methyltransferase
EBFFFBAL_01415	CDS	1023	ltaE	4.1.2.48		Low specificity L-threonine aldolase
EBFFFBAL_01416	CDS	1062	ychF		COG0012	Ribosome-binding ATPase YchF
EBFFFBAL_01417	CDS	1248	rfnT			Riboflavin transporter RfnT
EBFFFBAL_01418	tRNA	84				tRNA-Leu(caa)
EBFFFBAL_01419	CDS	1251				hypothetical protein
EBFFFBAL_01420	CDS	702				hypothetical protein
EBFFFBAL_01421	CDS	1944				hypothetical protein
EBFFFBAL_01422	CDS	168				hypothetical protein
EBFFFBAL_01423	CDS	4269	hadI	3.-.-.-	COG1924	2-hydroxyisocaproyl-CoA dehydratase activator
EBFFFBAL_01424	CDS	612	fadR			Fatty acid metabolism regulator protein
EBFFFBAL_01425	CDS	345				hypothetical protein
EBFFFBAL_01426	CDS	549	yyaP		COG0262	putative protein YyaP
EBFFFBAL_01427	CDS	873	guaB_1	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
EBFFFBAL_01428	CDS	1218				hypothetical protein
EBFFFBAL_01429	CDS	744			COG0596	putative protein
EBFFFBAL_01430	CDS	1083	cya	4.6.1.1	COG2114	Adenylate cyclase
EBFFFBAL_01431	CDS	423	arsC	1.20.4.4	COG0394	Arsenate reductase
EBFFFBAL_01432	CDS	1092	acr3		COG0798	Arsenical-resistance protein Acr3
EBFFFBAL_01433	CDS	1794				hypothetical protein
EBFFFBAL_01434	CDS	912				S-adenosylmethionine/S-adenosylhomocysteine transporter
EBFFFBAL_01435	CDS	1146	cmtR		COG0640	HTH-type transcriptional regulator CmtR
EBFFFBAL_01436	CDS	1212				hypothetical protein
EBFFFBAL_01437	CDS	180				hypothetical protein
EBFFFBAL_01438	CDS	684				hypothetical protein
EBFFFBAL_01439	CDS	642	yedY1		COG2041	Putative protein-methionine-sulfoxide reductase subunit YedZ1
EBFFFBAL_01440	CDS	300	gatC_2	6.3.5.-	COG0721	Glutamyl-tRNA(Gln) amidotransferase subunit C
EBFFFBAL_01441	CDS	1464	gatA_2	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
EBFFFBAL_01442	CDS	1707	prlC	3.4.24.70	COG0339	Oligopeptidase A
EBFFFBAL_01443	CDS	552	sigW_2		COG1595	ECF RNA polymerase sigma factor SigW
EBFFFBAL_01444	CDS	612				hypothetical protein
EBFFFBAL_01445	CDS	1086				hypothetical protein
EBFFFBAL_01446	CDS	405				hypothetical protein
EBFFFBAL_01447	CDS	591				hypothetical protein
EBFFFBAL_01448	CDS	1014	glmU_1			Bifunctional protein GlmU
EBFFFBAL_01449	CDS	966				hypothetical protein
EBFFFBAL_01450	CDS	657	dgk	2.7.1.113	COG1428	Deoxyguanosine kinase
EBFFFBAL_01451	CDS	1002				hypothetical protein
EBFFFBAL_01452	CDS	753				hypothetical protein
EBFFFBAL_01453	CDS	801				hypothetical protein
EBFFFBAL_01454	CDS	948	natA_4		COG4555	ABC transporter ATP-binding protein NatA
EBFFFBAL_01455	CDS	960				hypothetical protein
EBFFFBAL_01456	CDS	519				hypothetical protein
EBFFFBAL_01457	CDS	399				hypothetical protein
EBFFFBAL_01458	CDS	960	qmcA_1		COG0330	Protein QmcA
EBFFFBAL_01459	CDS	405	ytrA		COG1725	HTH-type transcriptional repressor YtrA
EBFFFBAL_01460	CDS	207				hypothetical protein
EBFFFBAL_01461	CDS	903	pdxS	4.3.3.6	COG0214	Pyridoxal 5'-phosphate synthase subunit PdxS
EBFFFBAL_01462	CDS	594	pdxT	4.3.3.6		Pyridoxal 5'-phosphate synthase subunit PdxT
EBFFFBAL_01463	CDS	954				hypothetical protein
EBFFFBAL_01464	CDS	1614				hypothetical protein
EBFFFBAL_01465	CDS	627	tmk	2.7.4.9		Thymidylate kinase
EBFFFBAL_01466	CDS	615	gmk	2.7.4.8	COG0194	Guanylate kinase
EBFFFBAL_01467	CDS	837	gluP	3.4.21.105	COG0705	Rhomboid protease GluP
EBFFFBAL_01468	CDS	429				hypothetical protein
EBFFFBAL_01469	CDS	1272				hypothetical protein
EBFFFBAL_01470	CDS	783	paaG	5.3.3.18	COG1024	1,2-epoxyphenylacetyl-CoA isomerase
EBFFFBAL_01471	CDS	858	serB	3.1.3.3	COG0560	Phosphoserine phosphatase
EBFFFBAL_01472	CDS	1596	serA	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
EBFFFBAL_01473	CDS	2370	sdrD			Serine-aspartate repeat-containing protein D
EBFFFBAL_01474	CDS	1278	gdhB	1.1.5.2	COG2133	Quinoprotein glucose dehydrogenase B
EBFFFBAL_01475	CDS	369				hypothetical protein
EBFFFBAL_01476	CDS	354				hypothetical protein
EBFFFBAL_01477	CDS	903				hypothetical protein
EBFFFBAL_01478	CDS	639				hypothetical protein
EBFFFBAL_01479	CDS	3000	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
EBFFFBAL_01480	CDS	390	flK	3.1.2.29	COG5496	Fluoroacetyl-CoA thioesterase
EBFFFBAL_01481	CDS	498	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
EBFFFBAL_01482	CDS	672	tsaB		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
EBFFFBAL_01483	CDS	507	rimI_2	2.3.1.128	COG0456	Ribosomal-protein-alanine acetyltransferase
EBFFFBAL_01484	CDS	639	tmung_1	3.2.2.27	COG1573	Type-4 uracil-DNA glycosylase
EBFFFBAL_01485	CDS	1320	wbpA	1.1.1.136	COG0677	UDP-N-acetyl-D-glucosamine 6-dehydrogenase
EBFFFBAL_01486	CDS	978		5.1.3.2	COG1088	UDP-glucose 4-epimerase
EBFFFBAL_01487	CDS	1371	yghQ		COG2244	Inner membrane protein YghQ
EBFFFBAL_01488	CDS	1122	kanF_2	2.4.1.284		2-deoxystreptamine glucosyltransferase
EBFFFBAL_01489	CDS	969	gmd_1	4.2.1.47	COG1089	GDP-mannose 4,6-dehydratase
EBFFFBAL_01490	CDS	1014	rgtE	2.4.1.-	COG0463	Dodecaprenyl-phosphate galacturonate synthase
EBFFFBAL_01491	tRNA	75				tRNA-Val(gac)
EBFFFBAL_01492	CDS	1098	pglJ	2.4.1.291	COG0438	N-acetylgalactosamine-N,N'-diacetylbacillosaminyl-diphospho-undecaprenol 4-alpha-N-acetylgalactosaminyltransferase
EBFFFBAL_01493	CDS	522				hypothetical protein
EBFFFBAL_01494	CDS	813				hypothetical protein
EBFFFBAL_01495	CDS	1815	thrS	6.1.1.3		Threonine--tRNA ligase
EBFFFBAL_01496	CDS	342				hypothetical protein
EBFFFBAL_01497	CDS	498				hypothetical protein
EBFFFBAL_01498	CDS	1269				hypothetical protein
EBFFFBAL_01499	CDS	351				hypothetical protein
EBFFFBAL_01500	CDS	600				hypothetical protein
EBFFFBAL_01501	CDS	519	ccmE_2			Cytochrome c-type biogenesis protein CcmE
EBFFFBAL_01502	CDS	801	sgm	2.1.1.179		16S rRNA (guanine(1405)-N(7))-methyltransferase
EBFFFBAL_01503	CDS	1089	tgt_2	2.4.2.29		Queuine tRNA-ribosyltransferase
EBFFFBAL_01504	CDS	360				hypothetical protein
EBFFFBAL_01505	CDS	2034	cph2			Phytochrome-like protein cph2
EBFFFBAL_01506	CDS	1047	ysdC_1	3.4.11.-	COG1363	Putative aminopeptidase YsdC
EBFFFBAL_01507	CDS	999			COG2141	putative protein
EBFFFBAL_01508	CDS	1098				hypothetical protein
EBFFFBAL_01509	CDS	456				hypothetical protein
EBFFFBAL_01510	CDS	1359	fprA	1.18.1.2	COG0493	NADPH-ferredoxin reductase FprA
EBFFFBAL_01511	CDS	900				hypothetical protein
EBFFFBAL_01512	CDS	2382	mutS2	3.1.-.-		Endonuclease MutS2
EBFFFBAL_01513	CDS	789	baiA_2	1.1.1.392		3-alpha-hydroxycholanate dehydrogenase (NADP(+))
EBFFFBAL_01514	CDS	897				hypothetical protein
EBFFFBAL_01515	CDS	207				hypothetical protein
EBFFFBAL_01516	CDS	618	acnR		COG1309	HTH-type transcriptional repressor AcnR
EBFFFBAL_01517	CDS	873	nosF		COG1131	putative ABC transporter ATP-binding protein NosF
EBFFFBAL_01518	CDS	804				hypothetical protein
EBFFFBAL_01519	CDS	795				hypothetical protein
EBFFFBAL_01520	CDS	714				hypothetical protein
EBFFFBAL_01521	CDS	348				hypothetical protein
EBFFFBAL_01522	CDS	2028				hypothetical protein
EBFFFBAL_01523	CDS	1248	mdtH_3			Multidrug resistance protein MdtH
EBFFFBAL_01524	CDS	1245		3.4.11.-		Aminopeptidase 2
EBFFFBAL_01525	CDS	441	cysE	2.3.1.30	COG1045	Serine acetyltransferase
EBFFFBAL_01526	CDS	729				hypothetical protein
EBFFFBAL_01527	CDS	1632	degS_3	2.7.13.3		Signal transduction histidine-protein kinase/phosphatase DegS
EBFFFBAL_01528	CDS	645	nreC_2		COG2197	Oxygen regulatory protein NreC
EBFFFBAL_01529	CDS	1395	cprA_1	3.8.1.-		3-chloro-4-hydroxyphenylacetate reductive dehalogenase
EBFFFBAL_01530	CDS	1791				hypothetical protein
EBFFFBAL_01531	CDS	183	tatA_1		COG1826	Sec-independent protein translocase protein TatA
EBFFFBAL_01532	CDS	780	tatC2_2		COG0805	Sec-independent protein translocase protein TatCy
EBFFFBAL_01533	CDS	210	tatB_2			Sec-independent protein translocase protein TatB
EBFFFBAL_01534	CDS	408				hypothetical protein
EBFFFBAL_01535	CDS	1383	cprA_2	3.8.1.-		3-chloro-4-hydroxyphenylacetate reductive dehalogenase
EBFFFBAL_01536	CDS	270				hypothetical protein
EBFFFBAL_01537	CDS	1992	nosZ	1.7.2.4		Nitrous-oxide reductase
EBFFFBAL_01538	CDS	429				hypothetical protein
EBFFFBAL_01539	CDS	1206				hypothetical protein
EBFFFBAL_01540	CDS	711	lolD	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
EBFFFBAL_01541	CDS	1113			COG1520	Desiccation/radiation resistance protein
EBFFFBAL_01542	CDS	387	cbaB	1.9.3.1	COG1622	Cytochrome c oxidase subunit 2
EBFFFBAL_01543	CDS	576	napF		COG1145	Ferredoxin-type protein NapF
EBFFFBAL_01544	CDS	786	yccM_1		COG0348	Putative electron transport protein YccM
EBFFFBAL_01545	CDS	1020	btuF		COG0614	Vitamin B12-binding protein
EBFFFBAL_01546	CDS	1038	hmuU		COG0609	Hemin transport system permease protein HmuU
EBFFFBAL_01547	CDS	756	yusV		COG1120	putative siderophore transport system ATP-binding protein YusV
EBFFFBAL_01548	CDS	219				hypothetical protein
EBFFFBAL_01549	CDS	624				hypothetical protein
EBFFFBAL_01550	CDS	651				hypothetical protein
EBFFFBAL_01551	CDS	1062	orr	5.1.1.12	COG3457	Ornithine racemase
EBFFFBAL_01552	CDS	1335	braC		COG0683	Leucine-, isoleucine-, valine-, threonine-, and alanine-binding protein
EBFFFBAL_01553	CDS	870	livH_3		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
EBFFFBAL_01554	CDS	972				hypothetical protein
EBFFFBAL_01555	CDS	750	lptB_2	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
EBFFFBAL_01556	CDS	711	livF_2		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
EBFFFBAL_01557	CDS	2706	walK_3	2.7.13.3		Sensor histidine kinase WalK
EBFFFBAL_01558	CDS	699	kdpE		COG0745	Transcriptional regulatory protein KdpE
EBFFFBAL_01559	CDS	807	oppF_1		COG4608	Oligopeptide transport ATP-binding protein OppF
EBFFFBAL_01560	CDS	741		3.4.11.-	COG3191	putative aminopeptidase
EBFFFBAL_01561	CDS	1005				hypothetical protein
EBFFFBAL_01562	CDS	1248				hypothetical protein
EBFFFBAL_01563	CDS	1335				hypothetical protein
EBFFFBAL_01564	CDS	258				hypothetical protein
EBFFFBAL_01565	CDS	1044	nreB_1	2.7.13.3		Oxygen sensor histidine kinase NreB
EBFFFBAL_01566	CDS	1485				hypothetical protein
EBFFFBAL_01567	CDS	885				hypothetical protein
EBFFFBAL_01568	CDS	678			COG3714	putative membrane protein
EBFFFBAL_01569	CDS	915	era			GTPase Era
EBFFFBAL_01570	CDS	276	rpsT		COG0268	30S ribosomal protein S20
EBFFFBAL_01571	CDS	1770	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
EBFFFBAL_01572	CDS	783	fabL	1.3.1.104		Enoyl-[acyl-carrier-protein] reductase [NADPH] FabL
EBFFFBAL_01573	CDS	633	kynB_1	3.5.1.9	COG1878	Kynurenine formamidase
EBFFFBAL_01574	CDS	1107	menC	4.2.1.113	COG4948	o-succinylbenzoate synthase
EBFFFBAL_01575	CDS	876				hypothetical protein
EBFFFBAL_01576	CDS	939	azoB	1.7.-.-		NAD(P)H azoreductase
EBFFFBAL_01577	CDS	1359				hypothetical protein
EBFFFBAL_01578	CDS	1182	ftsZ_1		COG0206	Cell division protein FtsZ
EBFFFBAL_01579	CDS	243				hypothetical protein
EBFFFBAL_01580	CDS	222				hypothetical protein
EBFFFBAL_01581	CDS	759				hypothetical protein
EBFFFBAL_01582	CDS	1905	vanW		COG2720	Vancomycin B-type resistance protein VanW
EBFFFBAL_01583	CDS	219				hypothetical protein
EBFFFBAL_01584	CDS	579				hypothetical protein
EBFFFBAL_01585	CDS	507				hypothetical protein
EBFFFBAL_01586	CDS	1278	serS	6.1.1.11	COG0172	Serine--tRNA ligase
EBFFFBAL_01587	CDS	606				hypothetical protein
EBFFFBAL_01588	CDS	1530	lysS	6.1.1.6		Lysine--tRNA ligase
EBFFFBAL_01589	CDS	477	greA_2		COG0782	Transcription elongation factor GreA
EBFFFBAL_01590	CDS	735	btrD	3.5.1.112		2'-N-acetylparomamine deacetylase
EBFFFBAL_01591	CDS	318				hypothetical protein
EBFFFBAL_01592	CDS	1083	ysdC_2	3.4.11.-	COG1363	Putative aminopeptidase YsdC
EBFFFBAL_01593	CDS	1095	ysdC_3	3.4.11.-	COG1363	Putative aminopeptidase YsdC
EBFFFBAL_01594	CDS	996	ysdC_4	3.4.11.-	COG1363	Putative aminopeptidase YsdC
EBFFFBAL_01595	CDS	1290				hypothetical protein
EBFFFBAL_01596	CDS	1230	nlpD_1			Murein hydrolase activator NlpD
EBFFFBAL_01597	CDS	777	mprA_2			Response regulator MprA
EBFFFBAL_01598	CDS	1593	atoS_2	2.7.13.3	COG0642	Signal transduction histidine-protein kinase AtoS
EBFFFBAL_01599	CDS	1632	kinE	2.7.13.3	COG2202	Sporulation kinase E
EBFFFBAL_01600	CDS	1086	ald	1.4.1.1	COG0686	Alanine dehydrogenase
EBFFFBAL_01601	CDS	1299		2.8.3.-	COG0427	Butanoate coenzyme A-transferase
EBFFFBAL_01602	CDS	1443	pyk	2.7.1.40		Pyruvate kinase
EBFFFBAL_01603	CDS	1227				hypothetical protein
EBFFFBAL_01604	CDS	1026	korB_2	1.2.7.3	COG1013	2-oxoglutarate oxidoreductase subunit KorB
EBFFFBAL_01605	CDS	1830	korA	1.2.7.3	COG0674	2-oxoglutarate oxidoreductase subunit KorA
EBFFFBAL_01606	CDS	684				hypothetical protein
EBFFFBAL_01607	CDS	1173	yxeP	3.-.-.-	COG1473	putative hydrolase YxeP
EBFFFBAL_01608	CDS	921				hypothetical protein
EBFFFBAL_01609	CDS	1089	apbC		COG0489	Iron-sulfur cluster carrier protein
EBFFFBAL_01610	CDS	315				hypothetical protein
EBFFFBAL_01611	CDS	651	nuoI_2	1.6.5.11	COG1143	NADH-quinone oxidoreductase subunit I
EBFFFBAL_01612	CDS	1746	nuoC_2	1.6.5.11	COG0649	NADH-quinone oxidoreductase subunit C/D
EBFFFBAL_01613	CDS	633	ndhK	1.6.5.-	COG0377	NAD(P)H-quinone oxidoreductase subunit K
EBFFFBAL_01614	CDS	213				hypothetical protein
EBFFFBAL_01615	CDS	609				hypothetical protein
EBFFFBAL_01616	CDS	1068	pyrC	3.5.2.3	COG0044	Dihydroorotase
EBFFFBAL_01617	CDS	990	pyrB_2	2.1.3.2	COG0540	Aspartate carbamoyltransferase catalytic subunit
EBFFFBAL_01618	CDS	1401	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
EBFFFBAL_01619	CDS	1017	pyrD_1	1.3.5.2	COG0167	Dihydroorotate dehydrogenase (quinone)
EBFFFBAL_01620	CDS	1389	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
EBFFFBAL_01621	CDS	2724	valS	6.1.1.9		Valine--tRNA ligase
EBFFFBAL_01622	CDS	900	mmuM	2.1.1.10	COG2040	Homocysteine S-methyltransferase
EBFFFBAL_01623	CDS	423	proS_1	6.1.1.15	COG0442	Proline--tRNA ligase
EBFFFBAL_01624	CDS	1116				hypothetical protein
EBFFFBAL_01625	CDS	912	fmt_2	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
EBFFFBAL_01626	CDS	387				putative Fe(2+)-trafficking protein
EBFFFBAL_01627	CDS	1377	hpnR	2.1.1.-	COG1032	Hopanoid C-3 methylase
EBFFFBAL_01628	CDS	855	lvr	1.1.1.-		Levodione reductase
EBFFFBAL_01629	CDS	771	rebM	2.1.1.164		Demethylrebeccamycin-D-glucose O-methyltransferase
EBFFFBAL_01630	CDS	675	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
EBFFFBAL_01631	CDS	492	carD_2		COG1329	RNA polymerase-binding transcription factor CarD
EBFFFBAL_01632	CDS	1011	lnpD	5.1.3.2		UDP-glucose 4-epimerase
EBFFFBAL_01633	CDS	1101				hypothetical protein
EBFFFBAL_01634	CDS	744	ygaZ_1		COG1296	Inner membrane protein YgaZ
EBFFFBAL_01635	CDS	321				hypothetical protein
EBFFFBAL_01636	CDS	1320	stkP_3	2.7.11.1	COG0515	Serine/threonine-protein kinase StkP
EBFFFBAL_01637	CDS	1308				hypothetical protein
EBFFFBAL_01638	CDS	549	polC	2.7.7.7		DNA polymerase III PolC-type
EBFFFBAL_01639	CDS	900	garR	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
EBFFFBAL_01640	CDS	1197				hypothetical protein
EBFFFBAL_01641	CDS	765				hypothetical protein
EBFFFBAL_01642	CDS	342	hybF		COG0375	Hydrogenase maturation factor HybF
EBFFFBAL_01643	CDS	171	tatA_2		COG1826	Sec-independent protein translocase protein TatA
EBFFFBAL_01644	CDS	1677		6.2.1.-	COG0318	Putative ligase
EBFFFBAL_01645	CDS	1284				hypothetical protein
EBFFFBAL_01646	CDS	1125	tuaC	2.4.-.-	COG0438	Putative teichuronic acid biosynthesis glycosyltransferase TuaC
EBFFFBAL_01647	CDS	2022				hypothetical protein
EBFFFBAL_01648	CDS	1962				hypothetical protein
EBFFFBAL_01649	CDS	972	gmd_2	4.2.1.47	COG1089	GDP-mannose 4,6-dehydratase
EBFFFBAL_01650	CDS	1047	rssB			Regulator of RpoS
EBFFFBAL_01651	tRNA	72				tRNA-Gln(ttg)
EBFFFBAL_01652	CDS	1356	glmU_2		COG1207	Bifunctional protein GlmU
EBFFFBAL_01653	CDS	1257				hypothetical protein
EBFFFBAL_01654	CDS	405	cdd	3.5.4.5	COG0295	Cytidine deaminase
EBFFFBAL_01655	CDS	732	apaH	3.6.1.41		Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
EBFFFBAL_01656	CDS	1143	bshA_2	2.4.1.-	COG0438	N-acetyl-alpha-D-glucosaminyl L-malate synthase
EBFFFBAL_01657	CDS	876	citE	4.1.3.6	COG2301	Citrate lyase subunit beta
EBFFFBAL_01658	CDS	462	mch	4.2.1.148	COG2030	Mesaconyl-CoA hydratase
EBFFFBAL_01659	CDS	492	accA1_1		COG4770	Acetyl-/propionyl-coenzyme A carboxylase alpha chain
EBFFFBAL_01660	CDS	420	accA1_2		COG4770	Acetyl-/propionyl-coenzyme A carboxylase alpha chain
EBFFFBAL_01661	CDS	1848				hypothetical protein
EBFFFBAL_01662	CDS	120				hypothetical protein
EBFFFBAL_01663	CDS	621				hypothetical protein
EBFFFBAL_01664	CDS	453				hypothetical protein
EBFFFBAL_01665	CDS	1146		2.3.1.9		putative acetyl-CoA acyltransferase
EBFFFBAL_01666	CDS	894	kdhA_2	1.5.99.14		6-hydroxypseudooxynicotine dehydrogenase complex subunit alpha
EBFFFBAL_01667	CDS	486	cutS	1.2.5.3		Carbon monoxide dehydrogenase small chain
EBFFFBAL_01668	CDS	1251	amiD	3.5.1.4	COG0154	Putative amidase AmiD
EBFFFBAL_01669	CDS	1686	fdrA		COG0074	Protein FdrA
EBFFFBAL_01670	CDS	1245				hypothetical protein
EBFFFBAL_01671	CDS	786	kynB_2	3.5.1.9	COG1878	Kynurenine formamidase
EBFFFBAL_01672	CDS	2337	cdhA	1.17.5.2		Caffeine dehydrogenase subunit alpha
EBFFFBAL_01673	CDS	903				hypothetical protein
EBFFFBAL_01674	CDS	189				hypothetical protein
EBFFFBAL_01675	CDS	324				hypothetical protein
EBFFFBAL_01676	CDS	300				hypothetical protein
EBFFFBAL_01677	CDS	738				hypothetical protein
EBFFFBAL_01678	CDS	237				hypothetical protein
EBFFFBAL_01679	CDS	339	acsD		COG2069	Corrinoid/iron-sulfur protein small subunit
EBFFFBAL_01680	CDS	1341	acsC		COG1456	Corrinoid/iron-sulfur protein large subunit
EBFFFBAL_01681	CDS	1944			COG0633	Ferredoxin
EBFFFBAL_01682	CDS	924	acsE_2	2.1.1.258	COG1410	5-methyltetrahydrofolate:corrinoid/iron-sulfur protein co-methyltransferase
EBFFFBAL_01683	CDS	1449	yitJ_3		COG0646	Bifunctional homocysteine S-methyltransferase/5,10-methylenetetrahydrofolate reductase
EBFFFBAL_01684	CDS	783	bchL	1.3.7.7		Light-independent protochlorophyllide reductase iron-sulfur ATP-binding protein
EBFFFBAL_01685	CDS	789				hypothetical protein
EBFFFBAL_01686	CDS	666	hypB			Hydrogenase maturation factor HypB
EBFFFBAL_01687	tRNA	77				tRNA-Asp(gtc)
EBFFFBAL_01688	CDS	2253	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
EBFFFBAL_01689	CDS	1227	moeA_3	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase
EBFFFBAL_01690	CDS	426		1.1.4.-	COG4243	Vitamin K epoxide reductase 
EBFFFBAL_01691	CDS	231				hypothetical protein
EBFFFBAL_01692	CDS	2163				hypothetical protein
EBFFFBAL_01693	tRNA	74				tRNA-Met(cat)
EBFFFBAL_01694	CDS	804				hypothetical protein
EBFFFBAL_01695	CDS	1125				hypothetical protein
EBFFFBAL_01696	CDS	2799	yicI	3.2.1.177	COG1501	Alpha-xylosidase
EBFFFBAL_01697	CDS	177				hypothetical protein
EBFFFBAL_01698	CDS	786	lexA_2	3.4.21.88		LexA repressor
EBFFFBAL_01699	CDS	723	lexA_3	3.4.21.88		LexA repressor
EBFFFBAL_01700	CDS	264				hypothetical protein
EBFFFBAL_01701	rRNA	889				23S ribosomal RNA (partial)
EBFFFBAL_01702	tRNA	74				tRNA-Ala(tgc)
EBFFFBAL_01703	tRNA	77				tRNA-Ile(gat)
EBFFFBAL_01704	rRNA	1508				16S ribosomal RNA
EBFFFBAL_01705	CDS	1275				hypothetical protein
EBFFFBAL_01706	CDS	606	recR		COG0353	Recombination protein RecR
EBFFFBAL_01707	CDS	309			COG0718	Nucleoid-associated protein
EBFFFBAL_01708	CDS	1584	dnaX_2	2.7.7.7	COG2812	DNA polymerase III subunit tau
EBFFFBAL_01709	CDS	498				hypothetical protein
EBFFFBAL_01710	CDS	465				hypothetical protein
EBFFFBAL_01711	CDS	261				hypothetical protein
EBFFFBAL_01712	CDS	453		2.8.1.-	COG0607	Sulfurtransferase
EBFFFBAL_01713	CDS	1224				hypothetical protein
EBFFFBAL_01714	CDS	570				hypothetical protein
EBFFFBAL_01715	CDS	2409	ydhU		COG4117	Putative cytochrome YdhU
EBFFFBAL_01716	CDS	1443				hypothetical protein
EBFFFBAL_01717	CDS	762				hypothetical protein
EBFFFBAL_01718	CDS	627				hypothetical protein
EBFFFBAL_01719	CDS	492				hypothetical protein
EBFFFBAL_01720	CDS	834	bepA_6	3.4.-.-	COG4783	Beta-barrel assembly-enhancing protease
EBFFFBAL_01721	CDS	1245	megL	4.4.1.11	COG0626	L-methionine gamma-lyase
EBFFFBAL_01722	CDS	1413	thrA		COG0460	Bifunctional aspartokinase/homoserine dehydrogenase 1
EBFFFBAL_01723	CDS	1062	asd2	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase 2
EBFFFBAL_01724	CDS	453				hypothetical protein
EBFFFBAL_01725	CDS	297	cysO_2		COG1977	Sulfur carrier protein CysO
EBFFFBAL_01726	CDS	780				hypothetical protein
EBFFFBAL_01727	CDS	279				hypothetical protein
EBFFFBAL_01728	CDS	777				hypothetical protein
EBFFFBAL_01729	CDS	2052	dgcT	2.7.7.65		putative diguanylate cyclase DgcT
EBFFFBAL_01730	CDS	2157	fdhF_2	1.17.1.9	COG0243	Formate dehydrogenase H
