locus_tag	ftype	length_bp	gene	EC_number	COG	product
MBEMIEPC_00333	CDS	831		1.1.1.391	COG1028	3-beta-hydroxycholanate 3-dehydrogenase (NAD(+)) 2
MBEMIEPC_00334	CDS	591				hypothetical protein
MBEMIEPC_00335	CDS	1059		1.1.1.1	COG1063	putative zinc-binding alcohol dehydrogenase
MBEMIEPC_00336	CDS	765		1.1.1.119	COG1028	Glucose 1-dehydrogenase
MBEMIEPC_00337	CDS	783				hypothetical protein
MBEMIEPC_00338	CDS	660	larB	3.-.-.-	COG1691	Pyridinium-3,5-biscarboxylic acid mononucleotide synthase
MBEMIEPC_00339	CDS	780	larE	2.8.1.-	COG1606	Pyridinium-3,5-biscarboxylic acid mononucleotide sulfurtransferase
MBEMIEPC_00340	CDS	234				hypothetical protein
MBEMIEPC_00341	CDS	1233	yhdN	1.1.1.-	COG0667	Aldo-keto reductase YhdN
MBEMIEPC_00342	CDS	564		3.1.4.-		Putative metallophosphoesterase MG207 
MBEMIEPC_00343	CDS	630				hypothetical protein
MBEMIEPC_00344	CDS	438				hypothetical protein
MBEMIEPC_00345	CDS	444				hypothetical protein
MBEMIEPC_00346	CDS	678				hypothetical protein
MBEMIEPC_00347	CDS	801				hypothetical protein
MBEMIEPC_00348	CDS	792				hypothetical protein
MBEMIEPC_00349	CDS	759	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
MBEMIEPC_00350	CDS	741				hypothetical protein
MBEMIEPC_00351	CDS	363	limA_1	3.3.2.8		Limonene-1,2-epoxide hydrolase
MBEMIEPC_00352	CDS	1800	cobC	3.1.3.73	COG0406	Adenosylcobalamin/alpha-ribazole phosphatase
MBEMIEPC_00353	CDS	543				hypothetical protein
MBEMIEPC_00354	CDS	183				hypothetical protein
MBEMIEPC_00355	CDS	1053	aroG	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive
MBEMIEPC_00356	CDS	549				hypothetical protein
MBEMIEPC_00357	CDS	1002	yfmJ_2	1.-.-.-	COG2130	Putative NADP-dependent oxidoreductase YfmJ
MBEMIEPC_00358	CDS	759	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
MBEMIEPC_00359	CDS	669				hypothetical protein
MBEMIEPC_00360	CDS	930				hypothetical protein
MBEMIEPC_00361	CDS	768	hdhA_1	1.1.1.159		7-alpha-hydroxysteroid dehydrogenase
MBEMIEPC_00362	CDS	1152			COG1228	putative protein
MBEMIEPC_00363	CDS	1086	ppm1_1	2.4.1.-		Polyprenol monophosphomannose synthase
MBEMIEPC_00364	CDS	2004				hypothetical protein
MBEMIEPC_00365	CDS	771	coaX	2.7.1.33	COG1521	Type III pantothenate kinase
MBEMIEPC_00366	CDS	774	panC	6.3.2.1	COG0414	Pantothenate synthetase
MBEMIEPC_00367	CDS	792	panB	2.1.2.11		3-methyl-2-oxobutanoate hydroxymethyltransferase
MBEMIEPC_00368	CDS	1350	dapE_1	3.5.1.18		putative succinyl-diaminopimelate desuccinylase
MBEMIEPC_00369	tRNA	77				tRNA-Met(cat)
MBEMIEPC_00370	CDS	1809	rpoD		COG0568	RNA polymerase sigma factor RpoD
MBEMIEPC_00371	CDS	1770	dnaG	2.7.7.-	COG0358	DNA primase
MBEMIEPC_00372	CDS	450	yqeY		COG1610	putative protein YqeY
MBEMIEPC_00373	CDS	315	rpsU		COG0828	30S ribosomal protein S21
MBEMIEPC_00374	CDS	219				hypothetical protein
MBEMIEPC_00375	CDS	861				hypothetical protein
MBEMIEPC_00376	CDS	1215				hypothetical protein
MBEMIEPC_00377	CDS	588				hypothetical protein
MBEMIEPC_00378	CDS	438				hypothetical protein
MBEMIEPC_00379	CDS	1257	ccp_1	1.11.1.5	COG1858	Cytochrome c551 peroxidase
MBEMIEPC_00380	CDS	1017	trpS_2	6.1.1.2	COG0180	Tryptophan--tRNA ligase
MBEMIEPC_00381	CDS	1338	hapE_2	1.14.13.84		4-hydroxyacetophenone monooxygenase
MBEMIEPC_00382	CDS	300				hypothetical protein
MBEMIEPC_00383	CDS	438				hypothetical protein
MBEMIEPC_00384	CDS	1257	ccp_2	1.11.1.5	COG1858	Cytochrome c551 peroxidase
MBEMIEPC_00385	CDS	1416	coxM_1	1.9.3.1	COG1622	Alternative cytochrome c oxidase subunit 2
MBEMIEPC_00386	CDS	1191	antA_2	1.14.12.1	COG4638	Anthranilate 1,2-dioxygenase large subunit
MBEMIEPC_00387	CDS	585				hypothetical protein
MBEMIEPC_00388	CDS	1416	coxM_2	1.9.3.1	COG1622	Alternative cytochrome c oxidase subunit 2
MBEMIEPC_00389	CDS	1287	ccp_3	1.11.1.5	COG1858	Cytochrome c551 peroxidase
MBEMIEPC_00390	CDS	1536	mhpA	1.14.13.127	COG0654	3-(3-hydroxy-phenyl)propionate/3-hydroxycinnamic acid hydroxylase
MBEMIEPC_00391	CDS	288				hypothetical protein
MBEMIEPC_00392	CDS	843				hypothetical protein
MBEMIEPC_00393	CDS	591				hypothetical protein
MBEMIEPC_00394	CDS	960	pqiB		COG3008	Paraquat-inducible protein B
MBEMIEPC_00395	CDS	516	betA_1	1.1.99.1	COG2303	Oxygen-dependent choline dehydrogenase
MBEMIEPC_00396	CDS	1263				hypothetical protein
MBEMIEPC_00397	CDS	1395	pdhC	2.3.1.12		Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
MBEMIEPC_00398	CDS	984				hypothetical protein
MBEMIEPC_00399	CDS	1002	pdhB	1.2.4.1		Pyruvate dehydrogenase E1 component subunit beta
MBEMIEPC_00400	CDS	1194	acoA_1	1.1.1.-	COG1071	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha
MBEMIEPC_00401	CDS	1098	cdhR_1		COG4977	HTH-type transcriptional regulator CdhR
MBEMIEPC_00402	CDS	1041	dmg_1	1.5.3.10		Dimethylglycine oxidase
MBEMIEPC_00403	CDS	180				hypothetical protein
MBEMIEPC_00404	CDS	804			COG5285	putative protein
MBEMIEPC_00405	CDS	1056				hypothetical protein
MBEMIEPC_00406	CDS	552				hypothetical protein
MBEMIEPC_00407	CDS	1359	pepQ	3.4.13.9		Xaa-Pro dipeptidase
MBEMIEPC_00408	CDS	627				hypothetical protein
MBEMIEPC_00409	CDS	630	ubiC	4.1.3.40		Chorismate pyruvate-lyase
MBEMIEPC_00410	CDS	294				hypothetical protein
MBEMIEPC_00411	CDS	1290	oxlT			Oxalate:formate antiporter
MBEMIEPC_00412	CDS	1128	mmgC_2	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
MBEMIEPC_00413	CDS	459				hypothetical protein
MBEMIEPC_00414	CDS	735	outB			General secretion pathway protein B
MBEMIEPC_00415	CDS	1716	gspA			Putative general secretion pathway protein A
MBEMIEPC_00416	CDS	1239	fccB_1	1.8.2.3	COG0446	Sulfide dehydrogenase [flavocytochrome c] flavoprotein chain
MBEMIEPC_00417	CDS	126				hypothetical protein
MBEMIEPC_00418	CDS	231				hypothetical protein
MBEMIEPC_00419	CDS	1455		3.1.1.1	COG2272	Carboxylesterase
MBEMIEPC_00420	CDS	630	fadA_1	2.3.1.-	COG0183	Putative acyltransferase
MBEMIEPC_00421	CDS	891	era		COG1159	GTPase Era
MBEMIEPC_00422	CDS	744	recO		COG1381	DNA repair protein RecO
MBEMIEPC_00423	CDS	381	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
MBEMIEPC_00424	CDS	882	barA	2.7.13.3	COG0784	Signal transduction histidine-protein kinase BarA
MBEMIEPC_00425	CDS	216				hypothetical protein
MBEMIEPC_00426	CDS	1143				hypothetical protein
MBEMIEPC_00427	CDS	909	apbE_1	2.7.1.180	COG1477	FAD:protein FMN transferase
MBEMIEPC_00428	CDS	630				hypothetical protein
MBEMIEPC_00429	CDS	1353				hypothetical protein
MBEMIEPC_00430	CDS	681	paaF_1	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
MBEMIEPC_00431	CDS	579				hypothetical protein
MBEMIEPC_00432	CDS	1524				hypothetical protein
MBEMIEPC_00433	CDS	852	hdhA_2	1.1.1.159		7-alpha-hydroxysteroid dehydrogenase
MBEMIEPC_00434	CDS	522	xecE_1	1.1.1.269		2-(S)-hydroxypropyl-CoM dehydrogenase
MBEMIEPC_00435	CDS	1044				hypothetical protein
MBEMIEPC_00436	CDS	1623	atsA_1	3.1.6.1	COG3119	Arylsulfatase
MBEMIEPC_00437	CDS	162				hypothetical protein
MBEMIEPC_00438	CDS	1119				hypothetical protein
MBEMIEPC_00439	CDS	339	curA_2	1.3.1.-	COG2130	NADPH-dependent curcumin reductase
MBEMIEPC_00440	CDS	225	tig	5.2.1.8	COG0544	Trigger factor
MBEMIEPC_00441	CDS	642	clpP_1	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
MBEMIEPC_00442	CDS	1278	clpX_2		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
MBEMIEPC_00443	CDS	288				hypothetical protein
MBEMIEPC_00444	CDS	882	linC_4	1.14.13.151		Linalool 8-monooxygenase
MBEMIEPC_00445	CDS	1221			COG5285	putative protein
MBEMIEPC_00446	CDS	1215	pnbA_1	3.1.1.-	COG2272	Para-nitrobenzyl esterase
MBEMIEPC_00447	CDS	129				hypothetical protein
MBEMIEPC_00448	CDS	1635	phoA	3.1.3.1		Alkaline phosphatase
MBEMIEPC_00449	CDS	1032		1.-.-.-		Putative coenzyme F420-dependent oxidoreductase
MBEMIEPC_00450	CDS	1035	yfmJ_3	1.-.-.-	COG2130	Putative NADP-dependent oxidoreductase YfmJ
MBEMIEPC_00451	CDS	789				hypothetical protein
MBEMIEPC_00452	CDS	951				hypothetical protein
MBEMIEPC_00453	CDS	870	rbsK/rbiA			Bifunctional ribokinase/ribose-5-phosphate isomerase A
MBEMIEPC_00454	CDS	192				hypothetical protein
MBEMIEPC_00455	CDS	699	creB_1		COG0745	Transcriptional regulatory protein CreB
MBEMIEPC_00456	CDS	2172	resE_1	2.7.13.3		Sensor histidine kinase ResE
MBEMIEPC_00457	CDS	522				hypothetical protein
MBEMIEPC_00458	CDS	948	czrA		COG0640	HTH-type transcriptional repressor CzrA
MBEMIEPC_00459	CDS	1362	ahcY_1	3.3.1.1		Adenosylhomocysteinase
MBEMIEPC_00460	CDS	867	tesB_1	3.1.2.-	COG1946	Acyl-CoA thioesterase 2
MBEMIEPC_00461	CDS	429	rplM		COG0102	50S ribosomal protein L13
MBEMIEPC_00462	CDS	387	rpsI		COG0103	30S ribosomal protein S9
MBEMIEPC_00463	CDS	600	petA_1	1.10.2.2	COG0723	Ubiquinol-cytochrome c reductase iron-sulfur subunit
MBEMIEPC_00464	CDS	1260	petB		COG1290	Cytochrome b
MBEMIEPC_00465	CDS	825	petC		COG2857	Ammonia monooxygenase gamma subunit
MBEMIEPC_00466	CDS	633	sspA		COG0625	Stringent starvation protein A
MBEMIEPC_00467	CDS	444	sspB		COG2969	Stringent starvation protein B 
MBEMIEPC_00468	CDS	516				hypothetical protein
MBEMIEPC_00469	CDS	225				hypothetical protein
MBEMIEPC_00470	CDS	600	lpoA		COG3107	Penicillin-binding protein activator LpoA
MBEMIEPC_00471	CDS	708	betI_1			HTH-type transcriptional regulator BetI
MBEMIEPC_00472	CDS	483				hypothetical protein
MBEMIEPC_00473	CDS	1215		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
MBEMIEPC_00474	CDS	1620	mcd	1.3.8.12	COG1960	(2S)-methylsuccinyl-CoA dehydrogenase
MBEMIEPC_00475	CDS	1422				hypothetical protein
MBEMIEPC_00476	CDS	828	corC		COG4535	Magnesium and cobalt efflux protein CorC
MBEMIEPC_00477	CDS	1482	lnt	2.3.1.-	COG0815	Apolipoprotein N-acyltransferase
MBEMIEPC_00478	CDS	267				hypothetical protein
MBEMIEPC_00479	CDS	477				hypothetical protein
MBEMIEPC_00480	CDS	1341				hypothetical protein
MBEMIEPC_00481	CDS	258				hypothetical protein
MBEMIEPC_00482	CDS	1224				hypothetical protein
MBEMIEPC_00483	CDS	300				hypothetical protein
MBEMIEPC_00484	CDS	603		4.2.1.84		Low-molecular weight cobalt-containing nitrile hydratase subunit alpha
MBEMIEPC_00485	CDS	672		4.2.1.84		Low-molecular weight cobalt-containing nitrile hydratase subunit beta
MBEMIEPC_00486	CDS	450	yjmB		COG2211	putative symporter YjmB
MBEMIEPC_00487	CDS	1155				hypothetical protein
MBEMIEPC_00488	CDS	978				hypothetical protein
MBEMIEPC_00489	CDS	1026		3.3.2.10		Epoxide hydrolase B
MBEMIEPC_00490	CDS	795	paaG_1	5.3.3.18	COG1024	1,2-epoxyphenylacetyl-CoA isomerase
MBEMIEPC_00491	CDS	363				hypothetical protein
MBEMIEPC_00492	CDS	237				hypothetical protein
MBEMIEPC_00493	CDS	1476	sglT_1			Sodium/glucose cotransporter
MBEMIEPC_00494	CDS	318				hypothetical protein
MBEMIEPC_00495	tRNA	77				tRNA-Met(cat)
MBEMIEPC_00496	CDS	321				hypothetical protein
MBEMIEPC_00497	CDS	258	phhB	4.2.1.96	COG2154	Putative pterin-4-alpha-carbinolamine dehydratase
MBEMIEPC_00498	CDS	777		1.-.-.-		putative oxidoreductase
MBEMIEPC_00499	CDS	651		3.1.3.-	COG0637	Phosphorylated carbohydrates phosphatase
MBEMIEPC_00500	CDS	240				hypothetical protein
MBEMIEPC_00501	CDS	1503	gap2	1.2.1.-		Glyceraldehyde-3-phosphate dehydrogenase-like protein
MBEMIEPC_00502	CDS	999				hypothetical protein
MBEMIEPC_00503	CDS	3456	mfd	3.6.4.-	COG1197	Transcription-repair-coupling factor
MBEMIEPC_00504	CDS	996				hypothetical protein
MBEMIEPC_00505	CDS	732				hypothetical protein
MBEMIEPC_00506	CDS	672	ynaI		COG0668	Low conductance mechanosensitive channel YnaI
MBEMIEPC_00507	CDS	822				hypothetical protein
MBEMIEPC_00508	CDS	849			COG2141	putative protein
MBEMIEPC_00509	CDS	363				hypothetical protein
MBEMIEPC_00510	CDS	849	yghU_1	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YghU
MBEMIEPC_00511	CDS	816			COG5285	putative protein
MBEMIEPC_00512	CDS	405	gci	5.5.1.27	COG4948	D-galactarolactone cycloisomerase
MBEMIEPC_00513	CDS	789		4.2.1.150	COG1024	Crotonyl-CoA hydratase
MBEMIEPC_00514	CDS	1317				hypothetical protein
MBEMIEPC_00515	CDS	1116	assT	2.8.2.22		Arylsulfate sulfotransferase AssT
MBEMIEPC_00516	CDS	483	vhb			Bacterial hemoglobin
MBEMIEPC_00517	CDS	2196			COG1629	putative TonB-dependent receptor
MBEMIEPC_00518	CDS	315				hypothetical protein
MBEMIEPC_00519	CDS	1116	cntA_1	1.14.13.-	COG4638	Carnitine monooxygenase oxygenase subunit
MBEMIEPC_00520	CDS	885	gcvA			Glycine cleavage system transcriptional activator
MBEMIEPC_00521	CDS	171				hypothetical protein
MBEMIEPC_00522	CDS	855		3.5.1.-		Carbohydrate deacetylase
MBEMIEPC_00523	CDS	423				hypothetical protein
MBEMIEPC_00524	CDS	756	fabG_3	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
MBEMIEPC_00525	CDS	1347			COG1228	putative protein
MBEMIEPC_00526	CDS	429				hypothetical protein
MBEMIEPC_00527	CDS	678	kduD_2	1.1.1.127		2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
MBEMIEPC_00528	CDS	423				hypothetical protein
MBEMIEPC_00529	CDS	903		1.2.-.-		Phthiodiolone/phenolphthiodiolone dimycocerosates ketoreductase
MBEMIEPC_00530	CDS	405				hypothetical protein
MBEMIEPC_00531	CDS	624	nlhH_1	3.1.1.1	COG0657	Carboxylesterase NlhH
MBEMIEPC_00532	CDS	612				hypothetical protein
MBEMIEPC_00533	CDS	492	epsM		COG3149	Type II secretion system protein M
MBEMIEPC_00534	CDS	1212	epsL		COG3297	Type II secretion system protein L
MBEMIEPC_00535	CDS	972	gspK		COG3156	Putative type II secretion system protein K
MBEMIEPC_00536	CDS	681	xcpW		COG4795	Type II secretion system protein J
MBEMIEPC_00537	CDS	375	xcpV		COG2165	Type II secretion system protein I
MBEMIEPC_00538	CDS	495				hypothetical protein
MBEMIEPC_00539	CDS	420	xcpT		COG2165	Type II secretion system protein G
MBEMIEPC_00540	CDS	1224	epsF_1		COG1459	Type II secretion system protein F
MBEMIEPC_00541	CDS	1491	epsE		COG2804	Type II secretion system protein E
MBEMIEPC_00542	CDS	903	pcpR			PCP degradation transcriptional activation protein
MBEMIEPC_00543	CDS	1017	pyrB	2.1.3.2	COG0540	Aspartate carbamoyltransferase catalytic subunit
MBEMIEPC_00544	CDS	723	algC	5.4.2.2		Phosphomannomutase/phosphoglucomutase
MBEMIEPC_00545	CDS	396	gph	3.1.3.18		Phosphoglycolate phosphatase
MBEMIEPC_00546	CDS	1332	bauA	2.6.1.18	COG0161	Beta-alanine--pyruvate aminotransferase
MBEMIEPC_00547	CDS	1086		1.2.-.-		Phthiodiolone/phenolphthiodiolone dimycocerosates ketoreductase
MBEMIEPC_00548	CDS	777		1.-.-.-		putative oxidoreductase
MBEMIEPC_00549	CDS	687	ytrE_2		COG1136	ABC transporter ATP-binding protein YtrE
MBEMIEPC_00550	CDS	1221	ytrF		COG0577	ABC transporter permease YtrF
MBEMIEPC_00551	CDS	1221	lolE_1		COG4591	Lipoprotein-releasing system transmembrane protein LolE
MBEMIEPC_00552	CDS	729				hypothetical protein
MBEMIEPC_00553	CDS	705	kstR2			HTH-type transcriptional repressor KstR2
MBEMIEPC_00554	CDS	498				hypothetical protein
MBEMIEPC_00555	CDS	2196	prc	3.4.21.102	COG0793	Tail-specific protease
MBEMIEPC_00556	CDS	564	djlA		COG1076	Co-chaperone protein DjlA
MBEMIEPC_00557	CDS	444	adeQ		COG2252	Adenine permease AdeQ
MBEMIEPC_00558	CDS	861			COG2141	putative protein
MBEMIEPC_00559	CDS	1002		3.5.4.2	COG1816	Adenine deaminase
MBEMIEPC_00560	CDS	1362	xanP		COG2233	Xanthine permease XanP
MBEMIEPC_00561	CDS	255				hypothetical protein
MBEMIEPC_00562	CDS	777			COG2141	putative protein
MBEMIEPC_00563	CDS	369				hypothetical protein
MBEMIEPC_00564	CDS	195				hypothetical protein
MBEMIEPC_00565	CDS	318	bnzC		COG2146	Benzene 1,2-dioxygenase system ferredoxin subunit
MBEMIEPC_00566	CDS	636	nudL_1	3.6.1.-		putative Nudix hydrolase NudL
MBEMIEPC_00567	CDS	1641	pglK	3.6.3.39	COG1132	Protein glycosylation K
MBEMIEPC_00568	CDS	1497	wzc	2.7.10.-	COG0489	Tyrosine-protein kinase wzc
MBEMIEPC_00569	CDS	231	hfq_1		COG1923	RNA-binding protein Hfq
MBEMIEPC_00570	CDS	1299	hflX		COG2262	GTPase HflX
MBEMIEPC_00571	CDS	1143	hflK		COG0330	Modulator of FtsH protease HflK
MBEMIEPC_00572	CDS	879	hflC		COG0330	Modulator of FtsH protease HflC
MBEMIEPC_00573	CDS	186				hypothetical protein
MBEMIEPC_00574	CDS	1128				hypothetical protein
MBEMIEPC_00575	CDS	1908	ade_1	3.5.4.2	COG1001	Adenine deaminase
MBEMIEPC_00576	CDS	1182	repA			Regulatory protein RepA
MBEMIEPC_00577	CDS	729				hypothetical protein
MBEMIEPC_00578	CDS	222	xerC_2		COG4973	Tyrosine recombinase XerC
MBEMIEPC_00579	CDS	861	actIII	1.3.1.-		Putative ketoacyl reductase
MBEMIEPC_00580	CDS	666	thiO	1.4.3.19		Glycine oxidase
MBEMIEPC_00581	CDS	195				hypothetical protein
MBEMIEPC_00582	CDS	330				hypothetical protein
MBEMIEPC_00583	CDS	747	mapB	3.4.11.18	COG0024	Methionine aminopeptidase 2
MBEMIEPC_00584	CDS	390	yeeO		COG0534	putative FMN/FAD exporter YeeO
MBEMIEPC_00585	CDS	1359	arcB	2.7.13.3	COG0642	Aerobic respiration control sensor protein ArcB
MBEMIEPC_00586	CDS	1413	atsA_2	3.1.6.1	COG3119	Arylsulfatase
MBEMIEPC_00587	CDS	1143	dapE_2	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
MBEMIEPC_00588	CDS	1017	dapD	2.3.1.117	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
MBEMIEPC_00589	CDS	1053				hypothetical protein
MBEMIEPC_00590	CDS	513	allA	4.3.2.3	COG3194	Ureidoglycolate lyase
MBEMIEPC_00591	CDS	1077	alc	3.5.3.4		allantoicase
MBEMIEPC_00592	CDS	1008		3.5.4.2	COG1816	Adenine deaminase
MBEMIEPC_00593	CDS	531				hypothetical protein
MBEMIEPC_00594	CDS	465				hypothetical protein
MBEMIEPC_00595	CDS	399	pfyP_1			Blue-light photoreceptor
MBEMIEPC_00596	CDS	210				hypothetical protein
MBEMIEPC_00597	CDS	510				hypothetical protein
MBEMIEPC_00598	CDS	759				hypothetical protein
MBEMIEPC_00599	CDS	570				hypothetical protein
MBEMIEPC_00600	CDS	552				hypothetical protein
MBEMIEPC_00601	CDS	342	hip			High-potential iron-sulfur protein
MBEMIEPC_00602	CDS	708				hypothetical protein
MBEMIEPC_00603	CDS	288				hypothetical protein
MBEMIEPC_00604	CDS	1179	fadB			Fatty acid oxidation complex subunit alpha
MBEMIEPC_00605	CDS	321				hypothetical protein
MBEMIEPC_00606	CDS	282	ppnP	2.4.2.2	COG3123	Pyrimidine/purine nucleoside phosphorylase
MBEMIEPC_00607	CDS	483				hypothetical protein
MBEMIEPC_00608	CDS	636				hypothetical protein
MBEMIEPC_00609	CDS	747				hypothetical protein
MBEMIEPC_00610	CDS	1200	acrC	1.3.1.95		Acryloyl-CoA reductase (NADH)
MBEMIEPC_00611	CDS	558	dnaK		COG0443	Chaperone protein DnaK
MBEMIEPC_00612	CDS	1134	dnaJ		COG0484	Chaperone protein DnaJ
MBEMIEPC_00613	CDS	762	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
MBEMIEPC_00614	CDS	327				hypothetical protein
MBEMIEPC_00615	CDS	912	rarD		COG2962	Protein RarD
MBEMIEPC_00616	CDS	1641	dmdB	6.2.1.44	COG0318	3-methylmercaptopropionyl-CoA ligase
MBEMIEPC_00617	CDS	441				hypothetical protein
MBEMIEPC_00618	CDS	114				hypothetical protein
MBEMIEPC_00619	CDS	681				hypothetical protein
MBEMIEPC_00620	CDS	312				hypothetical protein
MBEMIEPC_00621	CDS	168				hypothetical protein
MBEMIEPC_00622	CDS	885			COG0596	putative protein
MBEMIEPC_00623	CDS	1368	amtB			Ammonia channel
MBEMIEPC_00624	CDS	819				hypothetical protein
MBEMIEPC_00625	CDS	1263	linC_5	1.14.13.151		Linalool 8-monooxygenase
MBEMIEPC_00626	CDS	1242		2.8.3.-	COG0427	Butanoate coenzyme A-transferase
MBEMIEPC_00627	CDS	615				hypothetical protein
MBEMIEPC_00628	CDS	384				hypothetical protein
MBEMIEPC_00629	CDS	627				hypothetical protein
MBEMIEPC_00630	CDS	207	cspG		COG1278	Cold shock-like protein CspG
MBEMIEPC_00631	CDS	225				hypothetical protein
MBEMIEPC_00632	CDS	642				hypothetical protein
MBEMIEPC_00633	CDS	225				hypothetical protein
MBEMIEPC_00634	CDS	993	rhlB	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlB
MBEMIEPC_00635	CDS	585	mhqE_1	1.13.11.-	COG0346	Putative ring-cleaving dioxygenase MhqE
MBEMIEPC_00636	CDS	372				hypothetical protein
MBEMIEPC_00637	CDS	306				hypothetical protein
MBEMIEPC_00638	CDS	570	yceJ		COG3038	Cytochrome b561 
MBEMIEPC_00639	CDS	561	yceI		COG2353	Protein YceI
MBEMIEPC_00640	CDS	1161	yedY	1.8.-.-		Sulfoxide reductase catalytic subunit YedY
MBEMIEPC_00641	CDS	318				hypothetical protein
MBEMIEPC_00642	CDS	1623	pyrD	1.3.1.14	COG0167	Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit
MBEMIEPC_00643	CDS	1866	pepF1	3.4.24.-		Oligoendopeptidase F, plasmid
MBEMIEPC_00644	CDS	807	crt_1	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
MBEMIEPC_00645	CDS	456				hypothetical protein
MBEMIEPC_00646	CDS	888				hypothetical protein
MBEMIEPC_00647	CDS	336				hypothetical protein
MBEMIEPC_00648	CDS	741	yfcG_2	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
MBEMIEPC_00649	CDS	774				hypothetical protein
MBEMIEPC_00650	CDS	1572	lcfB_1	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
MBEMIEPC_00651	CDS	198				hypothetical protein
MBEMIEPC_00652	CDS	300				hypothetical protein
MBEMIEPC_00653	CDS	414		1.1.98.-		F420H(2)-dependent quinone reductase
MBEMIEPC_00654	CDS	156				hypothetical protein
MBEMIEPC_00655	CDS	717	iolS_2	1.1.1.-	COG0667	Aldo-keto reductase IolS
MBEMIEPC_00656	CDS	864				hypothetical protein
MBEMIEPC_00657	CDS	2628	ppc	4.1.1.31	COG2352	Phosphoenolpyruvate carboxylase
MBEMIEPC_00658	CDS	756	fabG_4	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
MBEMIEPC_00659	CDS	90				hypothetical protein
MBEMIEPC_00660	CDS	1086	pdeB	3.1.4.52		Cyclic di-GMP phosphodiesterase PdeB
MBEMIEPC_00661	CDS	1167	argD_1	2.6.1.11	COG4992	Acetylornithine aminotransferase
MBEMIEPC_00662	CDS	327	grxD		COG0278	Glutaredoxin 4
MBEMIEPC_00663	CDS	420	rbr		COG1592	Rubrerythrin
MBEMIEPC_00664	CDS	636	rnt	3.1.13.-	COG0847	Ribonuclease T
MBEMIEPC_00665	CDS	1065	pyrC	3.5.2.3	COG0418	Dihydroorotase
MBEMIEPC_00666	CDS	1224	argG	6.3.4.5	COG0137	Argininosuccinate synthase
MBEMIEPC_00667	CDS	639	nth	4.2.99.18	COG0177	Endonuclease III
MBEMIEPC_00668	CDS	621	rnfE		COG4660	Electron transport complex subunit RnfE
MBEMIEPC_00669	CDS	504	rsxG		COG4659	Electron transport complex subunit RsxG
MBEMIEPC_00670	CDS	981	rsxD		COG4658	Electron transport complex subunit RsxD
MBEMIEPC_00671	CDS	675	rsxB		COG2878	Electron transport complex subunit RsxB
MBEMIEPC_00672	CDS	405				hypothetical protein
MBEMIEPC_00673	CDS	1206	intA		COG0582	Prophage integrase IntA
MBEMIEPC_00674	CDS	1326		4.1.2.27	COG0076	putative sphingosine-1-phosphate lyase
MBEMIEPC_00675	CDS	1380	spuC_1	2.6.1.113	COG0161	Putrescine--pyruvate aminotransferase
MBEMIEPC_00676	CDS	879	malT			HTH-type transcriptional regulator MalT
MBEMIEPC_00677	CDS	1233	hyuC	3.5.1.87	COG0624	N-carbamoyl-L-amino-acid hydrolase
MBEMIEPC_00678	CDS	1152	yjmC_1	1.1.1.-	COG2055	putative oxidoreductase YjmC
MBEMIEPC_00679	CDS	762	baiA	1.1.1.392		3-alpha-hydroxycholanate dehydrogenase (NADP(+))
MBEMIEPC_00680	CDS	810	fabG_5	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
MBEMIEPC_00681	CDS	297				hypothetical protein
MBEMIEPC_00682	CDS	423	atpC		COG0355	ATP synthase epsilon chain
MBEMIEPC_00683	CDS	1362	glmU		COG1207	Bifunctional protein GlmU
MBEMIEPC_00684	CDS	360				hypothetical protein
MBEMIEPC_00685	CDS	1830	dmdC	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
MBEMIEPC_00686	CDS	636				HTH-type transcriptional repressor
